"payment_id";"loan_id";"payment_date";"payment_amount"
4696;17938;"2024-12-20";90803.8
4697;22337;"2023-09-09";14648.2
4698;24597;"2021-01-19";3036.68
4699;40747;"2021-11-15";48853.58
4700;35092;"2023-07-05";64133.51
4701;42243;"2024-06-20";5346.08
4702;1311;"2023-08-29";24317.87
4703;2098;"2024-11-16";33253.5
4704;49431;"2024-03-04";83161.35
4705;31357;"2025-11-30";24676.66
4706;28827;"2023-01-28";72185.56
4707;25345;"2024-02-18";49630.4
4708;11035;"2021-07-11";45461.88
4709;46976;"2025-09-03";73135.28
4710;32805;"2022-02-16";69048.17
4711;37020;"2025-04-27";69250.69
4712;6945;"2025-08-17";35963.93
4713;2320;"2023-02-06";3220.43
4714;10151;"2025-09-28";7715.19
4715;40078;"2024-12-30";32202.13
4716;49683;"2023-07-20";47306.05
4717;48340;"2021-06-26";61947.32
4718;39729;"2021-01-10";84517.51
4719;15865;"2023-03-22";28174.64
4720;3438;"2024-04-26";12743.4
4721;19509;"2021-12-23";60173.83
4722;27433;"2022-02-08";13181.74
4723;3023;"2021-01-12";3909.34
4724;1367;"2021-08-22";90025.15
4725;19869;"2022-07-19";33478.95
4726;37756;"2023-04-18";85818.44
4727;47094;"2025-05-21";41889.62
4728;41517;"2025-11-23";61360.27
4729;31431;"2021-11-04";22211.03
4730;25827;"2025-11-07";40895.54
4731;46506;"2025-11-18";11062.58
4732;12358;"2023-05-29";96489.65
4733;21683;"2023-07-06";61093.18
4734;3559;"2025-02-01";41075.64
4735;3196;"2024-10-25";79793.56
4736;45081;"2023-01-27";45571.01
4737;39769;"2025-01-20";89832.04
4738;49431;"2022-06-23";38961.41
4739;24832;"2025-04-16";60400.87
4740;21379;"2023-10-15";28098.49
4741;6137;"2023-05-03";51171.65
4742;27556;"2025-04-07";2938.5
4743;32577;"2022-01-07";21871.31
4744;13264;"2023-10-29";14273.92
4745;7956;"2021-06-21";23360.06
4746;37840;"2023-03-29";26427.97
4747;28120;"2024-12-20";76541.23
4748;32039;"2022-05-15";27160.42
4749;25683;"2022-11-21";16088.82
4750;46709;"2023-09-26";69327.39
4751;4287;"2022-01-15";68750.18
4752;43849;"2023-08-07";10997.83
4753;30792;"2024-02-08";52590.39
4754;27678;"2024-11-04";48516.85
4755;30396;"2024-04-01";62932.03
4756;9667;"2025-04-26";63768.34
4757;17304;"2021-10-14";49220.15
4758;11662;"2022-04-29";67729.49
4759;2254;"2024-02-12";48160.25
4760;48053;"2024-05-01";66263.48
4761;18680;"2022-11-01";34523.28
4762;15203;"2022-02-19";94328.44
4763;1222;"2025-10-07";75783.7
4764;12871;"2025-05-02";24149.18
4765;30060;"2021-12-18";22630.01
4766;29331;"2024-03-16";2659.76
4767;21496;"2023-05-05";63021.79
4768;19487;"2023-06-19";62493.18
4769;14106;"2025-08-07";90164.15
4770;47390;"2022-12-17";53222.09
4771;807;"2022-12-05";99926.28
4772;42071;"2023-09-23";89951.9
4773;49061;"2022-12-31";25388.78
4774;29925;"2024-06-17";93858.74
4775;49304;"2025-08-29";71432.21
4776;23784;"2024-03-21";16520.78
4777;16457;"2023-02-06";92297.45
4778;40883;"2021-10-17";35338.09
4779;37957;"2022-11-09";85287.63
4780;21121;"2023-04-30";10218.84
4781;15475;"2025-10-12";32162.05
4782;5077;"2025-11-13";81735.02
4783;40682;"2021-06-02";26818.55
4784;33132;"2024-07-13";50968.72
4785;38922;"2024-12-16";68947.67
4786;29628;"2025-03-02";76985.89
4787;16422;"2022-03-23";26953.72
4788;45649;"2021-04-10";95229.92
4789;28887;"2022-08-25";65689.57
4790;35940;"2021-11-12";88764.67
4791;26705;"2022-12-28";92902.27
4792;41726;"2023-10-12";24250.82
4793;13235;"2021-03-13";19190.52
4794;28387;"2024-08-06";33026.98
4795;43496;"2023-11-03";80655.7
4796;36259;"2024-04-02";70519.98
4797;48468;"2024-03-30";71307.18
4798;39177;"2022-01-28";30224.32
4799;31019;"2024-12-30";35018.46
4800;5389;"2024-11-16";42694.73
4801;9272;"2022-03-12";93017.13
4802;44562;"2024-01-03";33019.77
4803;10028;"2021-10-10";74453.26
4804;37560;"2024-09-14";18421.93
4805;17263;"2022-08-31";86152.55
4806;21520;"2024-08-30";46199.13
4807;24071;"2023-06-11";98489.42
4808;28390;"2023-01-21";6743.43
4809;49840;"2023-06-07";97554.56
4810;29729;"2022-10-15";31127.09
4811;45918;"2024-03-18";80943.55
4812;17110;"2025-06-04";31270.51
4813;31237;"2024-02-26";91901.32
4814;24133;"2022-10-13";29998.86
4815;2421;"2024-04-07";93496.68
4816;26788;"2023-07-13";90392.96
4817;40546;"2021-06-03";37811.72
4818;14544;"2024-05-31";61023.42
4819;40632;"2023-09-19";83273.32
4820;45463;"2023-02-09";33522.41
4821;14698;"2023-08-09";65142.6
4822;9380;"2021-11-16";8614.89
4823;40305;"2023-09-17";47439.12
4824;28086;"2024-06-08";7278.46
4825;2981;"2021-12-07";12240.92
4826;49997;"2025-07-12";16961.71
4827;41990;"2021-01-03";57531.25
4828;21977;"2023-01-29";46047.18
4829;36026;"2024-10-07";40171.07
4830;23432;"2021-03-12";31890.2
4831;32865;"2024-06-10";96419.49
4832;10174;"2024-11-03";33086.02
4833;48121;"2023-10-19";37472.38
4834;18675;"2025-07-20";1647.23
4835;4898;"2025-10-27";7767.92
4836;34904;"2023-08-10";80708.68
4837;23674;"2023-05-05";47738.79
4838;15797;"2024-06-18";59597.06
4839;34241;"2023-03-26";94702.41
4840;17312;"2025-04-07";16307.45
4841;19501;"2022-12-31";92849.55
4842;32141;"2021-12-02";78827.55
4843;10159;"2025-11-12";36050.1
4844;31675;"2021-08-13";18794.37
4845;39792;"2023-11-08";4968.91
4846;8231;"2023-11-23";51289.45
4847;18247;"2024-02-13";34249.37
4848;12690;"2022-04-09";80237.03
4849;35067;"2023-05-24";30960.33
4850;11019;"2023-03-24";47714.43
4851;48986;"2023-08-16";57692.68
4852;15048;"2024-06-23";94798.02
4853;43729;"2025-08-06";19419.36
4854;4711;"2023-05-09";87292.7
4855;27772;"2023-11-21";12313.89
4856;7716;"2021-08-11";21558.23
4857;47213;"2023-03-03";2972.81
4858;46193;"2022-08-21";28346.31
4859;13324;"2022-08-16";92865.33
4860;17148;"2022-06-12";50144.11
4861;22063;"2023-09-28";49507.36
4862;49044;"2025-04-27";46818.82
4863;7712;"2021-12-25";34282.62
4864;40059;"2024-06-14";17331.08
4865;24686;"2023-06-28";39473.47
4866;17597;"2023-05-26";47446.92
4867;875;"2025-06-08";68293.44
4868;11285;"2023-09-30";29552.67
4869;11968;"2021-07-24";22638.37
4870;38856;"2025-09-03";712.52
4871;18162;"2021-10-11";13871.59
4872;31455;"2021-08-16";59383.38
4873;4138;"2023-04-26";8255.09
4874;18323;"2022-12-02";52277.56
4875;42883;"2022-03-05";67907.99
4876;29026;"2024-07-23";30109.43
4877;2098;"2023-05-03";67626.92
4878;46109;"2021-09-15";19501.77
4879;6208;"2021-12-09";78125.54
4880;25267;"2024-01-27";57175.18
4881;9244;"2021-07-06";33473.57
4882;34818;"2023-04-01";89314.12
4883;35834;"2025-09-16";4513.2
4884;41600;"2024-11-19";40160.56
4885;41643;"2023-01-28";11195.32
4886;20762;"2023-05-01";21018.62
4887;41771;"2021-02-11";3315.38
4888;13794;"2025-11-24";12285.83
4889;4335;"2024-01-21";54047.41
4890;33027;"2023-09-23";30288.82
4891;36310;"2025-08-28";10290.95
4892;15073;"2023-03-01";11284.77
4893;23483;"2021-08-07";78191.24
4894;36010;"2024-08-10";71772.16
4895;6642;"2025-11-11";83531.16
4896;44481;"2024-08-30";85854.68
4897;26854;"2021-10-29";38255.25
4898;32277;"2023-05-06";59734.8
4899;6146;"2024-06-07";91825.53
4900;44675;"2021-12-04";75019.37
4901;4982;"2025-10-04";71838.07
4902;24312;"2022-03-01";63793.2
4903;33854;"2023-03-19";84574.9
4904;31770;"2022-12-24";13875.27
4905;35422;"2021-03-06";84676.42
4906;11021;"2025-10-12";45003.65
4907;31023;"2022-11-09";63313.75
4908;16129;"2024-04-19";32867.58
4909;22964;"2021-04-20";27851.5
4910;43082;"2023-10-11";29929.89
4911;3429;"2021-05-12";73360.72
4912;12745;"2025-04-22";64227.06
4913;31275;"2023-04-19";46785.07
4914;48212;"2025-05-10";93482.54
4915;30407;"2022-11-19";69082.01
4916;24961;"2024-08-21";60315.52
4917;24522;"2021-07-11";48375.44
4918;17734;"2023-06-10";28022.77
4919;4962;"2025-10-19";97414.17
4920;44163;"2023-11-03";33878.0
4921;34788;"2024-08-30";33468.55
4922;17053;"2025-10-27";89475.66
4923;18733;"2023-04-16";22670.08
4924;45583;"2023-11-07";8247.12
4925;4109;"2025-02-24";38186.82
4926;20208;"2021-03-11";35194.51
4927;40551;"2023-05-20";41666.61
4928;36326;"2022-02-04";41126.82
4929;36744;"2024-03-15";59307.19
4930;17586;"2022-08-13";57068.21
4931;37110;"2025-01-16";27608.01
4932;37252;"2020-12-22";77985.95
4933;19915;"2024-12-27";9989.44
4934;17403;"2022-10-02";50066.95
4935;7900;"2025-01-28";38247.4
4936;4281;"2022-02-27";88837.14
4937;2852;"2024-05-29";3020.7
4938;25064;"2024-10-21";10307.02
4939;3441;"2024-05-21";88211.34
4940;40955;"2024-09-06";69958.35
4941;35435;"2025-07-03";54523.89
4942;40596;"2022-09-18";19490.81
4943;12639;"2021-04-23";504.4
4944;17072;"2022-02-25";34362.42
4945;1526;"2022-12-09";22259.96
4946;37935;"2024-06-08";70226.23
4947;19357;"2025-11-08";79412.6
4948;12799;"2024-02-24";73534.93
4949;13165;"2023-06-17";40007.38
4950;19425;"2022-02-20";84534.96
4951;6933;"2022-10-04";19037.31
4952;23352;"2023-01-01";14369.7
4953;8369;"2021-09-02";74357.06
4954;45609;"2024-06-10";40252.53
4955;23970;"2023-10-22";31958.79
4956;26662;"2024-07-21";6428.37
4957;13739;"2024-06-29";78802.34
4958;34085;"2021-05-30";70210.24
4959;16038;"2023-07-25";52075.74
4960;12324;"2023-12-19";82873.0
4961;46812;"2023-12-17";86606.24
4962;4237;"2021-11-16";19648.24
4963;3640;"2021-05-23";43483.51
4964;37443;"2024-09-29";12977.54
4965;25653;"2023-12-09";63106.63
4966;43328;"2025-08-11";12416.01
4967;17600;"2022-10-23";55726.07
4968;11234;"2023-10-17";41325.97
4969;18741;"2021-02-23";69737.19
4970;10212;"2020-12-31";77074.88
4971;23224;"2022-10-21";15404.27
4972;18205;"2022-05-24";75026.38
4973;30075;"2025-12-02";38629.77
4974;23198;"2021-06-13";45435.73
4975;1485;"2022-02-18";13982.0
4976;24330;"2021-07-05";88508.72
4977;29503;"2021-10-31";9974.77
4978;37317;"2024-04-16";72237.07
4979;6854;"2024-05-12";47957.71
4980;23372;"2022-09-08";63649.73
4981;41652;"2024-08-03";18932.72
4982;47861;"2022-08-14";85032.36
4983;28929;"2024-06-22";13562.02
4984;27433;"2023-06-24";88453.45
4985;5784;"2022-10-23";4215.05
4986;49026;"2022-08-07";77911.3
4987;28703;"2022-12-14";4394.9
4988;44391;"2021-03-19";68590.06
4989;5396;"2022-09-13";59781.95
4990;17791;"2024-04-06";76597.5
4991;36147;"2022-06-07";17130.17
4992;527;"2024-10-10";92262.26
4993;4272;"2023-02-10";80469.36
4994;31396;"2025-04-29";81482.21
4995;38337;"2021-10-06";5134.2
4996;44932;"2023-06-16";80579.58
4997;21644;"2022-10-03";67578.55
4998;10759;"2022-11-22";19073.43
4999;8206;"2024-07-25";40963.28
5000;25666;"2023-11-10";38245.98
5001;34995;"2022-04-24";19887.38
5002;44300;"2021-09-26";98901.79
5003;37258;"2021-11-29";64278.17
5004;22477;"2021-11-16";10593.75
5005;30118;"2022-07-11";29655.74
5006;46493;"2021-01-27";23286.87
5007;46841;"2021-07-28";86942.69
5008;23522;"2025-01-12";38744.6
5009;11652;"2024-03-08";89583.24
5010;46200;"2022-01-02";86766.32
5011;4809;"2025-05-20";65047.41
5012;38990;"2023-06-11";13451.34
5013;36436;"2023-02-27";82127.49
5014;22812;"2023-07-11";30810.17
5015;7042;"2025-01-23";34785.1
5016;3766;"2022-08-27";23694.42
5017;10598;"2022-10-14";53026.95
5018;20488;"2021-03-25";70224.31
5019;20276;"2023-10-14";31550.99
5020;3607;"2023-03-19";50628.59
5021;18816;"2025-07-31";74900.32
5022;19194;"2023-08-14";28421.43
5023;18334;"2024-10-26";74101.38
5024;43695;"2021-05-09";27590.7
5025;49185;"2023-07-29";52241.46
5026;48096;"2023-09-11";34482.35
5027;18794;"2022-08-31";98445.06
5028;19902;"2023-07-15";50570.67
5029;2095;"2021-06-03";87661.54
5030;1253;"2021-07-27";8191.57
5031;49176;"2025-12-06";39189.94
5032;22582;"2021-10-03";25225.93
5033;33997;"2024-02-29";35142.31
5034;42681;"2022-09-15";56266.22
5035;14224;"2022-12-28";76850.54
5036;8824;"2021-04-11";48734.77
5037;25967;"2022-02-11";26167.47
5038;38298;"2020-12-16";13359.5
5039;31084;"2022-11-27";52926.81
5040;410;"2022-01-11";86457.71
5041;45328;"2025-06-29";9314.27
5042;28136;"2021-05-13";21348.05
5043;48326;"2023-10-28";22117.2
5044;20403;"2023-07-18";57985.48
5045;2111;"2021-02-18";90983.61
5046;31829;"2023-04-13";24281.98
5047;24607;"2023-02-23";38265.11
5048;17989;"2022-01-31";20179.29
5049;47244;"2024-05-17";25278.46
5050;13130;"2021-10-27";41005.1
5051;3960;"2023-05-26";69581.09
5052;17828;"2022-02-12";14336.72
5053;20665;"2024-07-14";13657.88
5054;24289;"2024-08-13";23060.27
5055;26609;"2025-01-20";45621.75
5056;2181;"2023-08-01";93827.52
5057;31315;"2024-01-15";87140.72
5058;13554;"2023-12-27";51689.72
5059;7477;"2025-07-04";70326.62
5060;2078;"2025-08-21";99645.09
5061;19886;"2025-04-30";70653.63
5062;42230;"2023-07-16";38348.06
5063;17153;"2024-09-29";48460.73
5064;23308;"2022-04-21";84842.93
5065;24924;"2022-04-19";81997.62
5066;41215;"2024-03-07";64302.15
5067;39776;"2025-05-06";39908.17
5068;44955;"2025-03-20";68797.81
5069;33624;"2025-02-17";35307.96
5070;47913;"2022-03-02";96069.38
5071;41260;"2022-04-05";605.25
5072;35825;"2024-09-24";47460.62
5073;47855;"2025-08-20";23710.85
5074;44814;"2023-12-14";66184.83
5075;11722;"2023-08-09";40751.84
5076;36313;"2023-12-14";57324.38
5077;37042;"2022-12-07";27150.28
5078;13140;"2021-09-01";10790.05
5079;4933;"2022-08-03";67786.18
5080;22716;"2023-12-24";7904.31
5081;9021;"2023-01-17";51538.64
5082;32214;"2022-01-07";29126.16
5083;24714;"2021-09-07";3179.61
5084;43900;"2023-11-09";14212.31
5085;36525;"2021-06-14";65591.91
5086;16378;"2025-04-29";64817.67
5087;29664;"2023-06-10";88165.72
5088;35275;"2024-01-28";96247.51
5089;14950;"2022-03-12";80249.57
5090;592;"2022-07-03";54776.8
5091;23787;"2023-10-29";47760.8
5092;5117;"2025-03-15";64501.79
5093;27154;"2021-05-09";53454.66
5094;15811;"2022-03-27";25709.13
5095;19243;"2023-10-22";28783.19
5096;11111;"2024-09-24";30351.85
5097;49184;"2025-03-31";10311.38
5098;5937;"2021-05-30";92342.17
5099;11015;"2024-06-25";53426.29
5100;20272;"2022-08-26";70122.47
5101;32992;"2023-12-20";2884.79
5102;4665;"2024-09-24";56309.4
5103;1522;"2023-09-22";62217.78
5104;3865;"2023-03-01";93286.88
5105;3819;"2024-02-28";90635.07
5106;3665;"2025-01-24";27224.29
5107;4568;"2022-09-19";82771.18
5108;36689;"2021-06-01";18627.91
5109;3296;"2021-08-16";73358.2
5110;22632;"2022-03-25";76194.98
5111;1672;"2023-01-17";90275.04
5112;2788;"2024-06-30";69990.71
5113;25724;"2022-04-23";71556.81
5114;41270;"2022-04-02";16571.69
5115;47869;"2021-06-13";50109.38
5116;26641;"2023-01-24";41158.27
5117;122;"2024-07-31";36041.57
5118;13603;"2021-01-07";18679.4
5119;16923;"2023-06-26";5340.44
5120;1603;"2022-08-07";12720.07
5121;13389;"2022-06-24";81984.75
5122;20764;"2022-11-02";61411.77
5123;49995;"2024-01-06";18233.03
5124;44220;"2025-06-12";85964.54
5125;41283;"2022-12-30";39566.12
5126;16950;"2022-06-24";86764.69
5127;17985;"2024-10-28";98516.92
5128;26936;"2023-04-20";47926.89
5129;27901;"2021-07-17";98301.26
5130;44296;"2025-08-07";35865.77
5131;43105;"2022-07-26";35053.24
5132;15086;"2022-12-24";55306.63
5133;14200;"2021-06-29";1716.88
5134;47668;"2021-08-06";31380.13
5135;17849;"2021-03-14";89813.83
5136;22327;"2025-11-26";29716.39
5137;20234;"2022-09-25";60332.67
5138;8809;"2024-06-29";62681.53
5139;38618;"2022-12-14";86196.27
5140;13889;"2021-12-23";37965.31
5141;39926;"2023-07-16";7672.63
5142;8956;"2024-05-22";34460.89
5143;37571;"2022-05-18";95396.03
5144;12156;"2021-10-22";57926.74
5145;37686;"2023-07-07";15851.08
5146;22908;"2022-05-04";47607.61
5147;24288;"2024-12-23";69432.43
5148;34386;"2022-10-06";22786.99
5149;1647;"2022-06-12";65271.23
5150;10346;"2024-05-30";82148.02
5151;7401;"2022-08-14";21122.31
5152;5867;"2022-11-15";15072.27
5153;25569;"2024-09-20";90500.07
5154;12694;"2023-11-04";24365.41
5155;27996;"2023-09-02";42085.84
5156;21053;"2021-10-12";78417.75
5157;16372;"2021-09-09";45403.16
5158;7909;"2025-06-05";38027.2
5159;22610;"2025-01-30";48534.24
5160;7423;"2020-12-28";25918.94
5161;14103;"2023-02-25";3652.2
5162;37903;"2024-07-19";36970.32
5163;49678;"2024-09-28";92402.21
5164;25813;"2023-08-07";31808.96
5165;9469;"2021-05-03";94011.34
5166;19603;"2024-10-11";10366.19
5167;36079;"2023-06-03";41323.55
5168;40153;"2022-01-23";28216.74
5169;27720;"2021-02-12";15898.37
5170;19721;"2024-10-27";15097.61
5171;17859;"2023-05-06";47939.46
5172;6311;"2023-08-09";92758.34
5173;36529;"2023-08-12";78826.85
5174;18591;"2022-08-19";7694.56
5175;34865;"2021-02-11";75024.1
5176;29251;"2023-08-18";16066.26
5177;19783;"2023-12-05";96541.27
5178;6622;"2025-07-15";3392.74
5179;37730;"2022-07-27";62722.02
5180;42624;"2022-02-06";7483.72
5181;46359;"2025-05-06";29589.32
5182;564;"2024-01-18";64935.26
5183;10801;"2024-07-24";32183.8
5184;7516;"2021-08-15";46080.81
5185;32190;"2021-03-23";13832.98
5186;23532;"2023-05-04";90490.29
5187;38936;"2021-11-01";83418.83
5188;16333;"2024-07-22";49672.84
5189;13476;"2021-07-03";95859.41
5190;2957;"2021-07-09";87359.84
5191;1275;"2022-07-16";64653.45
5192;16504;"2021-03-29";74116.84
5193;35921;"2023-07-27";66246.04
5194;13343;"2022-07-09";95155.65
5195;48970;"2023-09-29";52617.16
5196;29554;"2023-03-08";12907.38
5197;16233;"2024-04-14";84265.85
5198;8259;"2022-06-23";12064.81
5199;10215;"2023-05-09";81380.28
5200;47409;"2023-09-27";19862.75
5201;13211;"2021-11-10";65627.25
5202;26343;"2021-11-16";37367.89
5203;37429;"2025-11-25";61206.15
5204;15602;"2022-05-22";70625.92
5205;25710;"2023-12-31";47366.75
5206;43391;"2025-03-17";29164.43
5207;48562;"2024-09-15";5076.98
5208;11323;"2023-09-28";98715.74
5209;49575;"2025-11-07";51034.8
5210;3330;"2025-10-08";25768.17
5211;18435;"2024-09-11";37893.05
5212;3053;"2022-07-27";30125.32
5213;34405;"2021-09-20";49206.4
5214;38768;"2021-05-31";22534.63
5215;38422;"2025-03-21";62655.31
5216;13331;"2024-11-07";9512.92
5217;40115;"2022-08-24";33328.63
5218;23197;"2021-05-15";47375.93
5219;44903;"2023-04-20";14055.75
5220;46782;"2023-06-30";62391.58
5221;50;"2022-11-24";25608.73
5222;47035;"2024-07-10";52557.45
5223;34249;"2021-12-01";83218.48
5224;31896;"2024-04-10";11693.44
5225;31325;"2022-06-28";70150.6
5226;10101;"2022-12-15";7502.8
5227;47940;"2025-06-02";57751.11
5228;47175;"2021-04-03";70319.65
5229;5950;"2023-03-22";79797.87
5230;10242;"2021-04-10";86145.57
5231;3100;"2024-09-03";13305.2
5232;40108;"2024-08-23";69996.84
5233;6114;"2022-03-03";876.17
5234;36947;"2022-08-29";8955.68
5235;18540;"2020-12-28";21164.75
5236;5078;"2022-12-29";82244.73
5237;752;"2024-12-29";76422.83
5238;28535;"2022-11-22";91658.58
5239;7160;"2022-09-16";76201.66
5240;31388;"2022-02-03";42164.5
5241;1542;"2021-11-24";57875.02
5242;31529;"2023-07-10";74019.73
5243;49957;"2025-10-16";3716.41
5244;41688;"2022-12-06";73283.65
5245;1849;"2024-12-28";33171.71
5246;39568;"2022-02-16";13681.17
5247;17827;"2021-08-05";65017.88
5248;6755;"2024-03-09";45638.43
5249;24191;"2023-10-30";50180.97
5250;36788;"2022-02-20";29810.22
5251;5740;"2022-03-07";43417.26
5252;3677;"2024-08-08";61021.91
5253;24884;"2021-12-03";89639.01
5254;44747;"2025-03-16";75794.73
5255;31728;"2025-11-27";84100.04
5256;14390;"2024-03-27";44621.37
5257;18474;"2023-12-19";1737.56
5258;482;"2022-06-02";5212.51
5259;18308;"2022-12-13";10520.89
5260;11373;"2021-11-08";24053.92
5261;19082;"2021-12-07";45862.35
5262;41463;"2024-02-07";44401.19
5263;17318;"2024-10-04";80568.54
5264;12621;"2025-03-19";9999.35
5265;31337;"2024-09-16";31627.05
5266;27617;"2024-08-21";40614.35
5267;36423;"2022-04-10";94311.34
5268;37742;"2023-01-25";22481.28
5269;9389;"2024-06-18";94324.08
5270;36036;"2022-07-22";62283.75
5271;21210;"2024-10-20";973.27
5272;42639;"2024-02-09";29413.46
5273;45488;"2022-11-11";24602.04
5274;5025;"2023-03-09";42326.86
5275;11485;"2022-07-29";41413.43
5276;32466;"2024-04-18";97002.24
5277;7173;"2025-05-09";51799.42
5278;157;"2023-04-14";10705.08
5279;28158;"2024-05-29";27385.0
5280;48697;"2025-09-19";36051.87
5281;13107;"2021-12-17";98320.33
5282;23765;"2025-03-22";90250.48
5283;11948;"2022-07-02";80820.61
5284;12959;"2025-05-23";41826.35
5285;3342;"2024-09-28";75829.22
5286;33112;"2022-08-12";15481.39
5287;32649;"2021-10-27";1278.46
5288;30339;"2023-08-31";8890.75
5289;14335;"2024-07-04";44873.85
5290;35757;"2022-05-30";76326.05
5291;81;"2022-04-18";8663.83
5292;5545;"2022-12-21";69034.63
5293;43731;"2024-08-14";88155.54
5294;42607;"2023-04-06";82485.09
5295;9391;"2025-08-01";46783.53
5296;18860;"2022-01-05";32935.29
5297;35211;"2021-02-21";75506.07
5298;6812;"2024-03-28";78023.9
5299;37780;"2021-05-13";45509.57
