"card_txn_id";"card_id";"amount";"txn_date";"merchant_name";"city"
14075;14973;9388.12;"2024-10-07 04:44:02";"Raj and Sons";"Mumbai"
14076;12955;19938.79;"2025-11-07 00:03:15";"Dara-Chana";"Satara"
14077;29063;14638.73;"2024-02-01 15:56:34";"Patla-Borra";"Nagpur"
14078;6143;14469.32;"2024-01-16 21:41:18";"Din PLC";"Aurangabad"
14079;5499;12078.64;"2025-05-02 20:31:51";"Mallick-Banik";"Aurangabad"
14080;42002;12939.62;"2025-03-31 11:49:37";"Andra, Ghosh and Chatterjee";"Nagpur"
14081;19098;120.7;"2025-03-14 10:27:51";"Basu Ltd";"Nashik"
14082;42380;7800.91;"2024-03-31 02:59:16";"Gour, Menon and Chokshi";"Nagpur"
14083;13745;3844.96;"2025-10-08 07:01:13";"Rajagopalan, Hari and Pall";"Mumbai"
14084;31697;10584.99;"2025-08-21 22:46:35";"Sha LLC";"Thane"
14085;38852;4091.17;"2025-07-11 04:22:10";"Gaba PLC";"Nashik"
14086;30285;716.03;"2025-08-13 10:42:08";"Sachdeva-Ghosh";"Aurangabad"
14087;30263;9725.99;"2025-09-30 10:11:47";"Trivedi-Deol";"Satara"
14088;49859;5475.55;"2024-11-17 08:22:21";"Batta Inc";"Ahmednagar"
14089;36180;7175.58;"2025-01-26 04:28:51";"Prashad Group";"Aurangabad"
14090;269;14773.82;"2024-04-20 12:30:43";"Zachariah Inc";"Aurangabad"
14091;11570;3196.13;"2025-03-21 00:30:51";"Varghese PLC";"Pune"
14092;7669;15086.42;"2024-05-12 02:09:12";"Jani, Sampath and Deo";"Nashik"
14093;28849;541.53;"2025-01-25 17:16:09";"Sarraf-Pillai";"Kolhapur"
14094;324;18403.3;"2025-03-12 09:31:56";"Mann-Kalla";"Thane"
14095;17858;19275.44;"2025-08-27 07:51:14";"Karan Inc";"Kolhapur"
14096;44581;4449.1;"2025-01-31 22:03:39";"Pillay Inc";"Ahmednagar"
14097;42911;18421.68;"2024-07-02 06:59:37";"Sarraf Inc";"Nagpur"
14098;44893;10940.11;"2023-12-26 15:33:52";"Sawhney Ltd";"Ahmednagar"
14099;12916;12883.04;"2024-10-22 21:31:11";"Dave-Shah";"Pune"
14100;39237;14381.85;"2024-04-03 19:44:38";"Thaman-Dutt";"Ahmednagar"
14101;25817;9023.6;"2024-11-10 07:28:26";"Lad Ltd";"Pune"
14102;26726;15007.82;"2025-11-01 10:44:01";"Rana, Acharya and Borah";"Nagpur"
14103;11818;13312.49;"2025-09-07 09:38:25";"Balakrishnan LLC";"Mumbai"
14104;16609;16420.73;"2024-01-10 19:48:42";"Madan LLC";"Nashik"
14105;5476;12414.31;"2025-06-29 03:44:21";"Sharaf and Sons";"Kolhapur"
14106;1542;8045.14;"2024-02-22 03:19:06";"Soman, Shere and Soni";"Mumbai"
14107;10188;1375.74;"2024-06-26 02:39:14";"Lad, Magar and Gaba";"Mumbai"
14108;17265;9228.39;"2025-09-26 17:25:01";"Sunder, Parikh and Memon";"Mumbai"
14109;20367;13589.62;"2025-08-06 13:29:40";"Dube-Mukhopadhyay";"Satara"
14110;16769;11074.0;"2025-03-05 17:15:39";"Bahri-Ramesh";"Nashik"
14111;11804;4965.42;"2025-01-19 03:39:25";"Gokhale, Mangal and Kapadia";"Thane"
14112;16958;17755.46;"2025-02-05 20:06:31";"Doshi PLC";"Pune"
14113;48603;8615.65;"2025-09-18 17:52:19";"Varughese, Salvi and Warrior";"Kolhapur"
14114;17028;14532.72;"2023-12-14 19:53:17";"Mallick PLC";"Satara"
14115;32293;15973.88;"2025-01-02 10:41:28";"Tripathi, Viswanathan and Ramanathan";"Nashik"
14116;15015;17181.24;"2024-05-14 16:07:59";"Tripathi-Wable";"Pune"
14117;5429;11990.61;"2024-01-01 17:28:57";"Manda-Mitter";"Nagpur"
14118;29829;6177.46;"2025-11-15 07:51:27";"Krishnan, Panchal and Narula";"Nashik"
14119;20508;1513.42;"2024-09-28 19:31:49";"Naik, Manne and Kunda";"Ahmednagar"
14120;2056;6766.69;"2025-07-04 07:20:23";"Gara, Edwin and Ramaswamy";"Kolhapur"
14121;35012;11523.08;"2025-08-01 00:10:30";"Varghese, Edwin and Borah";"Ahmednagar"
14122;27329;6624.63;"2025-02-19 13:42:32";"Sur, Sule and Sathe";"Ahmednagar"
14123;15198;4039.32;"2025-09-17 23:03:50";"Raval LLC";"Solapur"
14124;30659;5217.35;"2023-12-13 03:32:25";"Oommen-Wagle";"Kolhapur"
14125;1342;1801.93;"2025-05-03 03:59:52";"Khosla PLC";"Mumbai"
14126;47915;19447.93;"2024-09-25 09:21:43";"Bali LLC";"Satara"
14127;17385;2971.93;"2024-03-07 01:37:04";"Walia, Talwar and D’Alia";"Pune"
14128;30244;891.55;"2025-05-02 20:39:40";"Singh-Bal";"Satara"
14129;43762;6541.06;"2025-05-22 20:20:44";"Bhalla, Ram and Balay";"Thane"
14130;8083;4035.91;"2025-04-14 19:19:52";"Mander, Rattan and Mody";"Nagpur"
14131;49611;3112.03;"2025-01-18 11:26:13";"Samra-Gopal";"Thane"
14132;38982;18665.52;"2024-04-06 10:11:52";"Garg, Rajan and Wali";"Aurangabad"
14133;31097;13921.89;"2025-02-16 23:56:44";"Thaman-Varty";"Nagpur"
14134;29350;8388.49;"2024-10-21 02:09:37";"Balay-Dani";"Kolhapur"
14135;15893;10697.38;"2024-02-29 13:25:06";"Ravel, Kari and Thakur";"Nagpur"
14136;26235;2591.88;"2024-06-11 03:14:54";"Maharaj, Chaudry and Narain";"Ahmednagar"
14137;24508;4728.12;"2024-07-14 03:26:45";"Wadhwa Ltd";"Nagpur"
14138;29771;14086.89;"2024-10-17 22:53:41";"Ganguly, Raj and Badal";"Ahmednagar"
14139;40052;12726.62;"2025-05-15 04:45:43";"Vaidya-Sarkar";"Kolhapur"
14140;42289;5512.18;"2024-05-04 20:51:34";"Minhas, Kannan and Cherian";"Aurangabad"
14141;4581;7236.24;"2024-10-27 05:16:33";"Nath-Chada";"Nashik"
14142;4873;12537.22;"2024-06-14 18:42:16";"Badal Group";"Nagpur"
14143;34075;17379.04;"2025-01-19 01:33:53";"Borra-Savant";"Satara"
14144;7381;3576.39;"2025-01-17 00:10:46";"Dewan-Parikh";"Kolhapur"
14145;11874;4130.9;"2024-02-15 23:32:17";"Ravi-Mann";"Satara"
14146;33996;766.57;"2024-03-20 05:56:58";"Vyas-Grover";"Mumbai"
14147;42318;3173.22;"2025-08-06 09:36:29";"Sodhi, Sachdev and Chopra";"Pune"
14148;25931;11070.28;"2024-03-26 13:08:58";"Doshi, Swamy and Deshmukh";"Satara"
14149;517;8301.52;"2024-10-28 00:08:07";"Jha-Rastogi";"Solapur"
14150;17632;11739.45;"2024-11-02 21:27:51";"Sahota PLC";"Thane"
14151;43422;14666.49;"2025-11-23 23:37:15";"Keer Inc";"Solapur"
14152;33610;2805.01;"2025-08-23 23:08:52";"Kohli-Suri";"Ahmednagar"
14153;10546;3504.56;"2024-10-08 17:13:01";"Deshmukh PLC";"Nashik"
14154;38370;4249.74;"2024-02-02 10:02:46";"Ratta-Chaudhary";"Pune"
14155;26204;6561.92;"2025-08-23 06:33:46";"Gola-Srinivas";"Thane"
14156;30292;11969.56;"2024-10-12 22:07:19";"Dasgupta Group";"Nagpur"
14157;10401;3070.16;"2025-05-29 19:25:38";"Khatri, Pillai and Chacko";"Nashik"
14158;19237;15884.23;"2024-10-31 01:03:49";"Bhandari-Memon";"Nashik"
14159;20514;2277.48;"2025-02-10 03:44:29";"Narayan Ltd";"Thane"
14160;47147;17263.41;"2025-09-02 12:46:06";"Chokshi, Sarna and Aurora";"Ahmednagar"
14161;2586;13422.98;"2024-11-10 00:59:48";"Tandon-Dube";"Aurangabad"
14162;18787;18761.73;"2025-08-06 21:40:09";"Keer-Roy";"Mumbai"
14163;36325;17002.42;"2025-07-10 20:17:11";"Oza, Garde and Patel";"Ahmednagar"
14164;9490;17593.35;"2025-11-08 21:25:59";"Jaggi and Sons";"Nashik"
14165;26776;497.38;"2025-03-23 14:37:26";"Saraf, Mannan and Gola";"Thane"
14166;24375;2502.83;"2025-06-22 02:45:55";"Raman, Bains and Bansal";"Mumbai"
14167;38509;19873.66;"2024-10-12 12:21:45";"Sharma, Raju and Savant";"Kolhapur"
14168;35632;14766.16;"2024-07-01 15:58:41";"Thakkar LLC";"Nashik"
14169;43147;2682.28;"2025-02-21 11:18:38";"Sachar-Ratta";"Satara"
14170;45143;14128.11;"2024-08-13 19:00:53";"Arora-Zachariah";"Kolhapur"
14171;30407;7931.4;"2025-11-13 16:47:28";"Zacharia, Dugar and Natarajan";"Solapur"
14172;41439;5225.58;"2025-09-16 12:31:10";"Cherian-Chahal";"Pune"
14173;12261;8111.12;"2025-10-22 06:25:28";"Kalla, Kapur and Buch";"Nagpur"
14174;49853;5719.97;"2025-10-08 00:17:24";"Divan, Madan and Chaudhuri";"Aurangabad"
14175;21560;6635.29;"2025-08-19 04:32:10";"Gandhi-Krishnan";"Nagpur"
14176;18103;8077.7;"2023-12-20 08:56:38";"Arya Inc";"Mumbai"
14177;19795;11204.38;"2024-12-27 06:23:56";"Chopra-Sekhon";"Kolhapur"
14178;21214;17693.7;"2024-07-30 06:56:24";"Mohan, Ratti and Salvi";"Kolhapur"
14179;9744;6098.87;"2025-11-08 01:09:44";"Upadhyay-Dasgupta";"Aurangabad"
14180;28554;351.82;"2024-08-09 21:03:35";"Hora-Jain";"Thane"
14181;13595;19482.28;"2025-09-06 06:05:44";"Palan, Khanna and Saran";"Pune"
14182;21339;11936.07;"2025-11-08 23:27:00";"Madan, Nagarajan and Dash";"Ahmednagar"
14183;48572;12809.27;"2024-07-06 17:14:08";"Andra-Merchant";"Satara"
14184;37605;5339.24;"2025-10-14 03:33:43";"Loke-Shan";"Pune"
14185;10531;7381.95;"2024-04-14 06:55:03";"Toor Inc";"Mumbai"
14186;35646;3624.59;"2024-02-12 22:24:04";"Sidhu-Keer";"Mumbai"
14187;33567;1288.3;"2025-03-23 20:34:50";"Doshi-Jayaraman";"Ahmednagar"
14188;6691;8548.07;"2024-03-10 10:31:10";"Mukhopadhyay, Patla and Sunder";"Kolhapur"
14189;14258;18139.17;"2024-04-19 09:43:12";"Badami-Sarna";"Aurangabad"
14190;25220;18298.75;"2024-03-24 00:19:20";"Desai, Arya and Deshmukh";"Thane"
14191;9823;3992.9;"2024-01-03 01:11:56";"Ganguly, Anne and Sidhu";"Thane"
14192;44315;4273.05;"2024-06-28 04:03:13";"Jaggi-Balakrishnan";"Satara"
14193;1453;16046.73;"2025-05-04 01:23:04";"Nayak, Patla and Nagarajan";"Satara"
14194;12988;9938.55;"2024-09-07 23:17:59";"Walia, Kurian and Atwal";"Kolhapur"
14195;2273;15008.73;"2025-04-07 21:28:58";"Bava, Chaudhuri and Varghese";"Thane"
14196;41337;11301.45;"2024-07-15 15:39:47";"Sarma Group";"Nashik"
14197;16758;7291.38;"2025-07-05 03:46:00";"Sem, Zacharia and Dada";"Thane"
14198;15875;8248.83;"2025-03-28 10:06:23";"Ravel-Dani";"Ahmednagar"
14199;31987;12294.89;"2024-01-23 11:52:02";"Nath Group";"Thane"
14200;17581;13880.15;"2024-01-17 12:13:55";"Pandit, Saraf and Guha";"Satara"
14201;13463;5157.82;"2025-06-17 01:03:06";"Kapur PLC";"Pune"
14202;38284;17057.3;"2025-03-23 15:05:46";"Toor, Shankar and Venkataraman";"Solapur"
14203;17231;6890.4;"2025-01-03 04:31:06";"Dada-Shah";"Nagpur"
14204;41498;5751.05;"2024-10-02 20:56:24";"Mukhopadhyay Ltd";"Kolhapur"
14205;43716;13358.7;"2024-08-28 17:20:35";"Wason-Kunda";"Thane"
14206;15073;16321.72;"2025-09-24 04:27:55";"Iyengar, Garg and Shetty";"Thane"
14207;40312;19144.89;"2025-09-18 13:18:36";"Aggarwal-Bhargava";"Ahmednagar"
14208;48505;13351.85;"2024-12-13 10:19:59";"Mand Inc";"Nashik"
14209;30809;14681.19;"2025-11-08 06:52:57";"Sur-Khalsa";"Solapur"
14210;33524;6839.7;"2025-05-19 10:42:24";"Nori-Bains";"Thane"
14211;25272;2109.85;"2025-06-20 01:49:54";"Yadav Inc";"Nashik"
14212;44613;6289.93;"2025-05-10 20:16:13";"Char PLC";"Nagpur"
14213;32227;18619.36;"2024-04-16 06:22:37";"Pant-Jha";"Solapur"
14214;45274;228.82;"2024-01-13 02:31:39";"Divan-Ravel";"Aurangabad"
14215;20434;12213.79;"2025-02-05 11:46:00";"Arora, Dhawan and Date";"Ahmednagar"
14216;16129;10736.88;"2024-10-26 14:56:12";"Om-Varughese";"Kolhapur"
14217;13440;18210.19;"2024-12-19 18:24:16";"Goyal-Peri";"Satara"
14218;36591;7089.75;"2025-07-19 22:13:12";"Munshi-Thaman";"Thane"
14219;20807;7304.54;"2025-07-16 07:13:00";"Suresh Group";"Aurangabad"
14220;29828;14994.65;"2024-08-17 09:43:27";"Dewan Ltd";"Nagpur"
14221;26647;7074.97;"2024-06-19 08:26:42";"Dada Ltd";"Thane"
14222;48752;14493.83;"2025-02-10 19:05:27";"Shukla and Sons";"Kolhapur"
14223;19700;10936.22;"2024-11-12 19:33:05";"Mukhopadhyay and Sons";"Thane"
14224;49888;17400.22;"2024-10-21 01:46:21";"Rao-Sane";"Aurangabad"
14225;35921;18369.7;"2025-12-02 00:45:54";"Pathak-Ghosh";"Solapur"
14226;54;3415.57;"2025-07-13 23:40:46";"Grewal, Bhalla and Virk";"Nagpur"
14227;17603;13292.16;"2025-02-05 04:37:28";"Balay Inc";"Kolhapur"
14228;48279;4193.43;"2025-12-04 16:29:49";"Dayal-Swamy";"Thane"
14229;19145;11670.93;"2024-09-22 08:33:55";"Batra PLC";"Mumbai"
14230;24261;5747.85;"2024-02-22 14:53:25";"Narain LLC";"Ahmednagar"
14231;48245;19185.23;"2025-09-07 06:17:52";"Kant, Singhal and Panchal";"Aurangabad"
14232;33480;14347.76;"2025-04-07 19:05:23";"Om Inc";"Kolhapur"
14233;45984;10842.66;"2024-01-17 17:24:12";"Kuruvilla and Sons";"Pune"
14234;27124;2338.86;"2024-08-09 07:29:01";"Johal-Tak";"Mumbai"
14235;41714;12775.39;"2024-03-01 09:14:06";"Raju-Bhat";"Kolhapur"
14236;38738;13802.2;"2025-01-23 07:01:12";"Murty-Baral";"Solapur"
14237;12491;15800.74;"2025-02-20 13:59:17";"Prabhu, Ghose and Roy";"Solapur"
14238;48918;4810.17;"2024-09-12 04:18:09";"Borah-Shukla";"Nagpur"
14239;22826;7233.07;"2024-12-30 02:28:24";"Dass-Char";"Pune"
14240;5459;14774.51;"2025-01-12 08:49:48";"Chacko and Sons";"Mumbai"
14241;10752;11605.64;"2024-10-22 10:53:37";"Radhakrishnan-Murthy";"Mumbai"
14242;19188;5083.77;"2025-10-18 06:17:19";"Pandya-Ben";"Solapur"
14243;10052;4045.89;"2024-04-16 17:38:31";"Varma-Raju";"Aurangabad"
14244;6851;2496.17;"2025-08-12 16:22:12";"Dutt, Nath and Date";"Solapur"
14245;11926;19476.06;"2025-07-02 07:39:01";"Dugar Group";"Satara"
14246;12978;7006.11;"2023-12-24 04:23:49";"Luthra, Sahota and Chana";"Pune"
14247;39828;14091.08;"2025-03-20 07:19:17";"Prasad LLC";"Solapur"
14248;8449;733.81;"2024-11-12 09:46:55";"Dutta-Dada";"Ahmednagar"
14249;31137;16149.46;"2025-01-09 13:26:14";"Divan-Wadhwa";"Nagpur"
14250;26833;9866.02;"2025-02-01 15:47:22";"Pandya, Nagarajan and Dave";"Nagpur"
14251;31193;12233.87;"2024-01-05 21:54:19";"Barman and Sons";"Kolhapur"
14252;26108;18050.02;"2025-08-30 10:44:24";"Mann-Warrior";"Satara"
14253;24978;4927.83;"2025-04-24 11:03:01";"Om-Deshmukh";"Mumbai"
14254;45296;7213.22;"2024-08-30 16:40:50";"Virk, Chana and Sridhar";"Kolhapur"
14255;223;2574.67;"2024-11-30 15:23:44";"Shetty PLC";"Satara"
14256;15662;19399.2;"2025-12-04 23:42:56";"Venkataraman, Bawa and Goyal";"Thane"
14257;14933;7920.04;"2024-06-29 13:19:26";"Wali, Toor and Trivedi";"Satara"
14258;39903;15042.88;"2024-11-19 12:35:54";"Devan, Sem and Bhagat";"Nagpur"
14259;16518;19946.3;"2025-08-06 08:27:26";"Tandon-Sura";"Aurangabad"
14260;40348;13735.08;"2025-06-01 09:41:04";"Deep, Bhatti and Chandran";"Satara"
14261;27751;13940.12;"2025-08-10 11:19:52";"Dyal Ltd";"Aurangabad"
14262;49439;9673.43;"2024-06-29 15:31:28";"Gade-Ratta";"Solapur"
14263;42047;7703.5;"2024-05-31 20:31:13";"Bail-Dugar";"Satara"
14264;42218;2916.88;"2024-04-20 15:02:15";"Murthy LLC";"Pune"
14265;11004;12692.92;"2025-04-22 22:12:56";"Kadakia, Dhaliwal and Ahluwalia";"Nagpur"
14266;3174;8288.05;"2024-10-18 11:30:19";"Pillay-Jayaraman";"Pune"
14267;38089;2990.01;"2025-11-01 14:00:40";"Rege, Khatri and Mand";"Ahmednagar"
14268;9494;8357.95;"2024-01-18 23:17:54";"Viswanathan, Barman and Gupta";"Nashik"
14269;13078;1541.82;"2025-10-01 02:51:17";"Kalla, Ahuja and Talwar";"Satara"
14270;48255;14752.37;"2024-05-31 09:16:00";"Prakash Group";"Solapur"
14271;41703;17706.71;"2025-04-20 06:06:14";"Sahni-Mishra";"Nagpur"
14272;38981;10701.4;"2024-11-30 16:00:02";"Sur, Dugar and Buch";"Ahmednagar"
14273;40083;16800.54;"2024-03-08 18:35:33";"Kant Inc";"Thane"
14274;28619;4920.67;"2025-09-28 15:12:23";"Menon-Chopra";"Nashik"
14275;2100;17512.82;"2024-10-17 18:43:31";"Atwal Ltd";"Nashik"
14276;19728;8508.63;"2025-05-03 10:32:53";"Reddy, Dubey and Palla";"Satara"
14277;40109;871.7;"2025-10-29 11:55:33";"Madan, Sekhon and Wadhwa";"Ahmednagar"
14278;44964;8145.04;"2025-01-23 20:30:50";"Bhalla, Chana and Narasimhan";"Pune"
14279;21843;16417.19;"2024-09-08 22:14:45";"Batta Ltd";"Nagpur"
14280;25352;2679.14;"2024-04-03 08:25:38";"Kanda PLC";"Solapur"
14281;10787;8743.62;"2024-12-13 00:21:24";"Shenoy-Pradhan";"Mumbai"
14282;11106;17394.9;"2025-01-14 03:20:44";"Kibe and Sons";"Ahmednagar"
14283;43533;11915.64;"2025-09-16 03:25:06";"Srinivasan Inc";"Nagpur"
14284;27185;5237.61;"2024-06-15 21:29:18";"Gill and Sons";"Satara"
14285;3851;6618.29;"2024-08-20 22:45:59";"Kari, Dhar and Sem";"Aurangabad"
14286;33905;7545.15;"2024-02-23 10:54:18";"Bedi-Bhargava";"Solapur"
14287;8829;3685.79;"2024-06-28 14:18:20";"Pandya and Sons";"Nashik"
14288;1486;8691.53;"2024-08-19 22:29:01";"Devan, Sankar and Sabharwal";"Pune"
14289;46949;17016.07;"2024-01-09 02:55:36";"Sule-Chatterjee";"Pune"
14290;41491;6649.27;"2025-08-01 04:58:20";"Narayanan, Sarin and Ram";"Satara"
14291;23876;5839.15;"2024-05-12 17:25:26";"Dass and Sons";"Mumbai"
14292;39332;9427.77;"2025-04-01 09:05:30";"Mall, Oza and Kothari";"Ahmednagar"
14293;19170;15225.12;"2025-08-18 18:16:00";"Sarma-Choudhury";"Mumbai"
14294;39914;754.03;"2024-12-07 21:09:05";"Jani, Basu and Gour";"Aurangabad"
14295;26143;7725.03;"2025-03-05 17:30:00";"Lad, Borra and Ramakrishnan";"Aurangabad"
14296;8327;4973.41;"2025-01-27 07:21:41";"Mukherjee-Kota";"Mumbai"
14297;44464;18413.87;"2025-03-24 02:50:45";"Jha, Devi and Dar";"Thane"
14298;36737;2858.24;"2025-04-21 08:43:23";"Panchal PLC";"Solapur"
14299;24483;16954.03;"2024-12-07 18:12:36";"Puri Inc";"Solapur"
14300;45499;1143.76;"2024-12-31 15:37:09";"Rajagopal-Parekh";"Satara"
14301;8757;13972.0;"2024-08-11 08:22:41";"Handa-Mangal";"Aurangabad"
14302;44552;8877.16;"2024-03-14 20:08:41";"Lad Ltd";"Nashik"
14303;32962;10822.93;"2024-02-01 19:37:51";"Verma-Narain";"Kolhapur"
14304;5757;16746.49;"2025-05-28 16:00:43";"Varughese, Rattan and Goswami";"Satara"
14305;49506;1474.16;"2024-08-03 21:53:52";"Saini-Hayre";"Nagpur"
14306;31923;15662.0;"2025-05-23 20:36:30";"Chand, Raval and Pillai";"Nashik"
14307;44367;5598.14;"2024-10-20 08:40:10";"Chandran LLC";"Nagpur"
14308;16127;2815.42;"2024-08-17 07:08:24";"Pandit, Talwar and Bandi";"Nashik"
14309;34525;1747.84;"2025-11-25 02:52:40";"Bakshi-Narang";"Kolhapur"
14310;29566;2628.71;"2025-08-16 19:21:05";"Konda, Morar and Mital";"Pune"
14311;49225;12885.42;"2024-09-30 23:13:40";"Chakraborty Inc";"Pune"
14312;18323;18328.97;"2025-01-28 11:42:19";"Char Group";"Aurangabad"
14313;39302;5273.62;"2024-01-12 15:44:11";"Thaker, Tank and Wason";"Aurangabad"
14314;35780;18307.1;"2024-04-09 05:18:19";"Khare PLC";"Mumbai"
14315;17980;18969.63;"2024-10-21 20:14:12";"Jayaraman-Saxena";"Mumbai"
14316;22669;16070.26;"2025-01-06 04:43:36";"Murthy and Sons";"Satara"
14317;4736;17407.2;"2025-08-23 15:20:22";"Sehgal LLC";"Mumbai"
14318;49265;1151.01;"2024-12-06 22:00:56";"Bir-Chanda";"Satara"
14319;38859;3065.83;"2024-02-19 16:14:08";"Dhar-Murty";"Satara"
14320;37344;9366.14;"2024-10-20 16:46:32";"Borra, Minhas and Pandey";"Thane"
14321;18184;6082.33;"2025-09-30 08:37:37";"Bath LLC";"Nagpur"
14322;10010;19983.62;"2024-02-01 13:14:43";"Bose Group";"Aurangabad"
14323;29292;6609.43;"2024-10-26 11:05:26";"Batra Ltd";"Thane"
14324;40539;10883.44;"2025-04-29 10:10:54";"Manne-Prabhu";"Kolhapur"
14325;49104;9507.75;"2024-01-16 00:32:59";"Karpe-Sankar";"Kolhapur"
14326;49204;19848.38;"2024-07-11 22:02:28";"Nagarajan Group";"Satara"
14327;12677;7426.11;"2025-08-25 11:02:21";"Din, Jha and Bajwa";"Satara"
14328;13771;16240.55;"2025-09-05 14:12:42";"Bhavsar-Atwal";"Nashik"
14329;17976;17461.45;"2024-05-21 08:03:52";"Manne and Sons";"Satara"
14330;19721;14419.73;"2025-09-03 13:31:33";"Gupta-Vasa";"Mumbai"
14331;24786;3861.48;"2024-02-26 05:51:44";"Mani LLC";"Kolhapur"
14332;29788;3759.38;"2025-01-08 22:02:22";"Khanna, Jaggi and Kurian";"Pune"
14333;43594;15382.6;"2025-05-23 22:19:02";"Nigam-Wable";"Nashik"
14334;14898;8572.07;"2024-11-24 17:24:14";"Kaul, Sani and Dyal";"Mumbai"
14335;1048;2743.69;"2025-06-14 00:51:59";"Lad and Sons";"Nagpur"
14336;5214;12424.33;"2024-02-09 19:50:58";"Badami-Chawla";"Ahmednagar"
14337;1614;7146.03;"2025-07-30 23:46:32";"Bahl-Andra";"Satara"
14338;16029;4583.62;"2023-12-27 22:29:17";"Sarma, Nadkarni and Cheema";"Solapur"
14339;11180;10174.44;"2025-06-11 03:37:39";"Bhandari, Batra and Chaudry";"Nashik"
14340;48681;1276.57;"2024-05-06 21:04:50";"Hayer-Keer";"Nagpur"
14341;22004;8478.84;"2025-03-24 14:14:37";"Toor-Dua";"Nagpur"
14342;40874;5783.94;"2025-02-01 12:05:32";"Dalal-Rajan";"Kolhapur"
14343;21668;13209.88;"2025-08-23 15:46:17";"Deol-Chandra";"Kolhapur"
14344;41402;2330.74;"2024-02-25 05:34:16";"Sangha, Kara and Date";"Nagpur"
14345;3273;5991.46;"2024-11-29 18:03:31";"Singh-Nadkarni";"Mumbai"
14346;40089;9221.02;"2024-10-06 05:47:48";"Lata PLC";"Nagpur"
14347;10286;4393.74;"2025-08-20 12:12:07";"Basu, Vig and Boase";"Thane"
14348;42879;2518.56;"2025-02-05 15:15:40";"Dubey, Sengupta and Ramaswamy";"Thane"
14349;430;18367.99;"2024-11-28 21:10:04";"Kala and Sons";"Pune"
14350;47192;18848.84;"2025-05-16 15:48:01";"Seshadri-Vala";"Thane"
14351;43701;13199.01;"2024-08-19 18:20:47";"Sachdev Group";"Thane"
14352;22014;19224.03;"2025-08-17 12:29:03";"Patel-Ram";"Aurangabad"
14353;17838;9551.22;"2024-12-30 16:47:24";"Sarin and Sons";"Nashik"
14354;18228;7509.16;"2025-10-21 01:57:16";"Cheema Inc";"Pune"
14355;5332;6917.69;"2025-06-11 10:57:07";"Dixit, Wable and Kala";"Solapur"
14356;25952;5581.99;"2025-01-17 03:38:21";"Dass, Acharya and Kapoor";"Mumbai"
14357;45900;7438.23;"2024-07-10 08:26:23";"Nigam, Kala and Karan";"Solapur"
14358;35319;19503.75;"2024-03-12 17:24:09";"Raghavan, Deshpande and Tandon";"Pune"
14359;38527;5399.04;"2024-01-02 08:36:06";"Mital-Comar";"Ahmednagar"
14360;6568;15629.66;"2024-01-20 07:10:44";"Koshy-Dar";"Solapur"
14361;27032;9563.2;"2024-10-22 06:23:29";"Narang-Shan";"Nashik"
14362;43065;15099.08;"2025-11-04 12:55:10";"Singh, Gera and Menon";"Solapur"
14363;32912;6432.13;"2024-04-15 10:37:40";"Guha, De and Dhillon";"Thane"
14364;35861;13687.88;"2025-04-18 04:49:47";"Choudhury-Tara";"Ahmednagar"
14365;38867;11658.37;"2024-05-14 12:09:32";"Swaminathan-Nanda";"Mumbai"
14366;29172;7774.41;"2024-11-02 09:38:20";"Gokhale, Batta and Bal";"Nashik"
14367;24131;14969.02;"2024-03-14 07:10:10";"Naik-Chahal";"Solapur"
14368;11475;15539.63;"2024-10-31 05:05:03";"Mitter-Chaudry";"Nagpur"
14369;44080;2829.84;"2024-12-31 11:10:57";"Chanda-Kothari";"Ahmednagar"
14370;28362;9703.85;"2024-07-20 11:15:21";"Barad-Konda";"Nagpur"
14371;42725;4294.7;"2023-12-26 09:11:31";"Sanghvi-Doshi";"Satara"
14372;4516;18392.57;"2025-03-11 16:56:44";"Karnik, Lad and Mallick";"Solapur"
14373;25892;15274.68;"2024-10-15 21:04:34";"Parikh Group";"Ahmednagar"
14374;31799;19648.32;"2024-04-04 09:59:59";"Nagar, Dutt and Narang";"Kolhapur"
14375;9170;10674.36;"2025-11-05 05:40:39";"Shenoy Inc";"Satara"
14376;28859;8553.78;"2024-10-11 08:19:18";"Johal and Sons";"Satara"
14377;23683;16282.84;"2025-02-28 16:41:48";"Walla-Kibe";"Aurangabad"
14378;30912;7526.44;"2025-02-18 06:59:56";"Bava and Sons";"Kolhapur"
14379;18956;6952.08;"2024-01-09 17:42:03";"Chad PLC";"Nashik"
14380;1225;11892.91;"2025-01-26 12:58:35";"Kant-Randhawa";"Pune"
14381;3631;17653.61;"2025-05-16 09:45:26";"Om-Agrawal";"Mumbai"
14382;18123;12929.35;"2025-06-22 23:39:05";"Badal, Sarma and Sawhney";"Satara"
14383;26692;13682.28;"2025-11-01 15:19:17";"Babu, Varty and Sha";"Mumbai"
14384;17937;6567.95;"2025-09-11 18:12:21";"Buch, Narasimhan and Srinivasan";"Nagpur"
14385;17313;6435.73;"2024-12-03 19:04:57";"Sachdeva, Konda and Gulati";"Ahmednagar"
14386;3405;16167.34;"2024-06-28 14:33:28";"Gole-Borra";"Thane"
14387;7665;11179.92;"2025-07-14 06:30:05";"Nagi, Dixit and Ramanathan";"Nashik"
14388;43620;11637.49;"2024-04-22 19:34:54";"Pandit, Mani and Shukla";"Pune"
