"account_id","customer_id","branch_id","account_type","balance","opening_date"
8356,8356,35380,"Saving",192834.36,"2022-10-23"
8357,8357,14590,"Current",52492.73,"2018-11-17"
8358,8358,31379,"Current",5528.15,"2022-08-22"
8359,8359,37138,"Saving",69032.56,"2020-11-07"
8360,8360,45174,"Saving",155169.04,"2022-07-02"
8361,8361,23782,"Saving",83007.77,"2018-12-24"
8362,8362,3346,"Saving",183083.08,"2020-08-18"
8363,8363,42157,"Saving",42132.66,"2025-02-09"
8364,8364,22638,"Saving",68263.52,"2022-10-17"
8365,8365,10987,"Current",160356.3,"2020-12-17"
8366,8366,18792,"Saving",6858.43,"2021-08-10"
8367,8367,18316,"Current",5488.71,"2022-02-01"
8368,8368,46501,"Current",124709.97,"2024-02-13"
8369,8369,8782,"Saving",115277.56,"2022-10-18"
8370,8370,45761,"Current",45673.22,"2023-08-02"
8371,8371,11248,"Saving",50776.99,"2022-02-08"
8372,8372,32947,"Current",12701.16,"2022-01-03"
8373,8373,27137,"Saving",56478.83,"2022-05-19"
8374,8374,21267,"Current",11472.68,"2022-08-25"
8375,8375,32141,"Saving",190622.71,"2018-06-20"
8376,8376,26007,"Current",152458.62,"2019-04-21"
8377,8377,5689,"Saving",186416.7,"2021-01-26"
8378,8378,2835,"Saving",67219.7,"2018-08-02"
8379,8379,23209,"Current",98694.15,"2022-10-13"
8380,8380,28417,"Saving",82298.41,"2025-11-03"
8381,8381,48770,"Saving",44716.37,"2023-07-14"
8382,8382,9985,"Current",115835.49,"2018-01-17"
8383,8383,9795,"Saving",192317.39,"2020-06-17"
8384,8384,26,"Current",24011.99,"2024-03-28"
8385,8385,5667,"Current",42332.62,"2018-05-21"
8386,8386,5842,"Saving",46903.84,"2021-07-19"
8387,8387,179,"Current",117321.58,"2025-06-08"
8388,8388,19865,"Current",13746.34,"2018-12-09"
8389,8389,27871,"Current",8266.82,"2025-10-18"
8390,8390,36866,"Saving",62323.66,"2022-05-21"
8391,8391,26519,"Saving",164922.88,"2019-11-17"
8392,8392,5372,"Saving",197503.22,"2019-07-18"
8393,8393,26782,"Current",147551.06,"2020-07-14"
8394,8394,45623,"Current",159030.22,"2023-11-18"
8395,8395,26989,"Saving",177454.72,"2019-09-14"
8396,8396,25879,"Current",63044.73,"2018-08-28"
8397,8397,5676,"Saving",121470.46,"2018-03-11"
8398,8398,44009,"Saving",90364.09,"2024-10-16"
8399,8399,12262,"Saving",22944.59,"2025-09-18"
8400,8400,18774,"Saving",188070.57,"2023-10-12"
8401,8401,33239,"Current",88014.17,"2020-05-11"
8402,8402,305,"Saving",23699.5,"2018-09-05"
8403,8403,45598,"Saving",187263.56,"2022-01-29"
8404,8404,3794,"Current",148301.25,"2018-10-19"
8405,8405,21292,"Current",162823.92,"2024-02-19"
8406,8406,376,"Current",161945.51,"2024-09-04"
8407,8407,6758,"Saving",93842.59,"2025-03-03"
8408,8408,43634,"Current",19446.09,"2024-06-03"
8409,8409,4273,"Current",79048.87,"2021-08-10"
8410,8410,11795,"Current",185434.6,"2024-05-04"
8411,8411,14487,"Saving",178012.31,"2023-07-27"
8412,8412,29159,"Current",163887.63,"2022-12-03"
8413,8413,46206,"Current",195077.82,"2023-06-13"
8414,8414,38256,"Saving",190867.72,"2024-07-26"
8415,8415,29711,"Saving",23912.29,"2018-10-13"
8416,8416,7550,"Saving",109249.54,"2025-07-24"
8417,8417,21912,"Current",25158.15,"2022-10-28"
8418,8418,10184,"Current",42463.77,"2018-01-01"
8419,8419,31428,"Current",92215.34,"2023-09-22"
8420,8420,7357,"Saving",157616.25,"2024-01-04"
8421,8421,49927,"Current",112383.24,"2023-03-13"
8422,8422,9627,"Saving",184725.66,"2018-10-02"
8423,8423,43552,"Current",92084.35,"2018-06-02"
8424,8424,27491,"Current",60649.31,"2024-03-09"
8425,8425,15274,"Current",22703.65,"2025-04-29"
8426,8426,16013,"Saving",13127.51,"2023-07-05"
8427,8427,45744,"Current",86304.05,"2020-07-13"
8428,8428,22410,"Saving",6607.92,"2023-06-21"
8429,8429,11884,"Current",109957.77,"2022-05-08"
8430,8430,14256,"Saving",184235.63,"2023-01-11"
8431,8431,45422,"Saving",64593.59,"2020-02-14"
8432,8432,34808,"Current",27180.84,"2020-07-07"
8433,8433,33174,"Current",133788.33,"2021-07-31"
8434,8434,44528,"Saving",12558.71,"2021-01-25"
8435,8435,12115,"Current",80799.1,"2024-04-27"
8436,8436,35690,"Saving",98648.78,"2025-11-16"
8437,8437,18709,"Saving",163275.6,"2021-05-08"
8438,8438,8742,"Saving",61942.65,"2018-12-03"
8439,8439,48837,"Saving",73666.43,"2022-06-13"
8440,8440,33200,"Current",29301.92,"2021-01-07"
8441,8441,41084,"Saving",12939.17,"2024-10-30"
8442,8442,28787,"Saving",126389.47,"2025-06-20"
8443,8443,25909,"Saving",75121.72,"2018-02-20"
8444,8444,7601,"Saving",24450.8,"2023-06-18"
8445,8445,37753,"Current",182187.79,"2018-02-12"
8446,8446,42367,"Current",31534.28,"2024-10-17"
8447,8447,24054,"Current",82592.81,"2024-07-29"
8448,8448,37000,"Current",195901.59,"2022-12-24"
8449,8449,30705,"Current",175565.76,"2018-02-27"
8450,8450,18151,"Saving",60937.42,"2024-10-19"
8451,8451,6436,"Current",183622.57,"2023-07-11"
8452,8452,29088,"Current",66523.16,"2018-03-13"
8453,8453,4790,"Saving",170649.71,"2021-03-05"
8454,8454,18904,"Saving",14509.33,"2024-01-31"
8455,8455,32848,"Current",109268.59,"2019-01-19"
8456,8456,17343,"Current",150310.04,"2022-07-25"
8457,8457,32132,"Saving",115727.31,"2019-01-08"
8458,8458,23881,"Saving",85426.09,"2024-11-11"
8459,8459,12767,"Saving",107985.54,"2023-08-19"
8460,8460,45832,"Current",123426.32,"2020-10-22"
8461,8461,40459,"Saving",93877.07,"2024-05-03"
8462,8462,22008,"Saving",143615.64,"2020-04-14"
8463,8463,24520,"Saving",12402.96,"2021-06-24"
8464,8464,40109,"Current",106754.23,"2018-04-28"
8465,8465,16793,"Current",41728.98,"2021-12-14"
8466,8466,23284,"Saving",129561.11,"2022-07-25"
8467,8467,37751,"Current",90191.0,"2020-02-02"
8468,8468,44053,"Saving",146600.98,"2018-08-14"
8469,8469,32471,"Saving",11100.2,"2022-06-15"
8470,8470,39961,"Current",190924.88,"2023-11-22"
8471,8471,23816,"Current",126861.53,"2019-10-12"
8472,8472,16734,"Current",82647.2,"2019-03-23"
8473,8473,14456,"Current",165160.89,"2024-01-07"
8474,8474,25932,"Saving",134723.35,"2021-02-20"
8475,8475,47900,"Saving",161174.22,"2018-05-13"
8476,8476,40768,"Current",159566.07,"2023-10-20"
8477,8477,48408,"Saving",125232.25,"2022-03-08"
8478,8478,6655,"Saving",198779.94,"2020-04-16"
8479,8479,11665,"Saving",26234.15,"2018-02-28"
8480,8480,44142,"Current",151486.26,"2020-08-11"
8481,8481,15748,"Current",55191.23,"2022-05-29"
8482,8482,43582,"Current",151045.81,"2021-02-21"
8483,8483,20560,"Current",157026.74,"2020-10-08"
8484,8484,16804,"Current",133621.31,"2020-03-05"
8485,8485,25595,"Saving",147751.13,"2025-10-15"
8486,8486,46075,"Saving",59729.18,"2023-06-17"
8487,8487,19564,"Current",134491.34,"2024-11-10"
8488,8488,4356,"Saving",64106.82,"2022-03-26"
8489,8489,7875,"Saving",101225.35,"2018-03-02"
8490,8490,31042,"Current",177160.2,"2021-05-11"
8491,8491,6365,"Saving",87687.69,"2019-03-13"
8492,8492,26493,"Saving",24953.48,"2018-03-26"
8493,8493,48979,"Current",32434.34,"2018-11-19"
8494,8494,31946,"Saving",106445.57,"2023-03-31"
8495,8495,32977,"Current",51453.43,"2021-11-27"
8496,8496,7739,"Saving",33077.1,"2019-03-20"
8497,8497,32551,"Current",11579.74,"2022-07-22"
8498,8498,28346,"Saving",139227.47,"2022-10-25"
8499,8499,3035,"Current",172734.62,"2020-05-13"
8500,8500,33201,"Current",178959.87,"2018-09-04"
8501,8501,23402,"Saving",85520.23,"2021-10-29"
8502,8502,42155,"Current",152139.18,"2023-04-04"
8503,8503,32018,"Saving",159355.27,"2018-08-01"
8504,8504,29099,"Saving",3757.7,"2021-11-04"
8505,8505,7935,"Current",62981.45,"2024-06-30"
8506,8506,42515,"Saving",149072.74,"2018-09-13"
8507,8507,13876,"Current",184433.92,"2022-03-28"
8508,8508,14426,"Current",146135.8,"2020-03-03"
8509,8509,17121,"Saving",138709.17,"2020-08-20"
8510,8510,26981,"Saving",169592.44,"2019-11-20"
8511,8511,45972,"Saving",189561.54,"2022-01-18"
8512,8512,20900,"Saving",142686.75,"2021-07-01"
8513,8513,26360,"Saving",162625.57,"2021-07-29"
8514,8514,6682,"Saving",196469.63,"2020-11-29"
8515,8515,47048,"Saving",67113.38,"2018-07-15"
8516,8516,23501,"Saving",143439.74,"2021-12-21"
8517,8517,49983,"Saving",21387.6,"2018-02-23"
8518,8518,7348,"Current",190665.53,"2020-08-08"
8519,8519,36006,"Saving",159675.55,"2023-11-04"
8520,8520,25028,"Current",121311.85,"2019-07-19"
8521,8521,27059,"Current",123463.32,"2024-03-20"
8522,8522,33690,"Saving",159186.98,"2024-04-06"
8523,8523,14345,"Current",113677.47,"2018-03-09"
8524,8524,37322,"Current",30378.26,"2022-05-23"
8525,8525,29637,"Current",167895.31,"2022-05-22"
8526,8526,36789,"Current",62508.79,"2025-02-22"
8527,8527,45576,"Current",7294.07,"2025-09-22"
8528,8528,35488,"Current",149335.52,"2021-10-12"
8529,8529,9308,"Saving",183283.49,"2024-09-23"
8530,8530,30740,"Saving",59637.85,"2020-01-21"
8531,8531,757,"Current",56371.15,"2022-02-19"
8532,8532,26286,"Saving",157804.46,"2019-04-12"
8533,8533,26914,"Saving",6859.63,"2025-09-30"
8534,8534,24652,"Current",119430.42,"2019-01-03"
8535,8535,25017,"Current",12875.02,"2019-06-18"
8536,8536,9101,"Saving",9192.35,"2021-03-14"
8537,8537,34874,"Saving",86126.77,"2025-08-21"
8538,8538,4159,"Saving",21596.61,"2024-09-17"
8539,8539,9205,"Current",52715.02,"2025-11-08"
8540,8540,29774,"Current",144781.31,"2022-02-11"
8541,8541,36323,"Current",109506.38,"2018-12-12"
8542,8542,27989,"Saving",140180.7,"2024-02-23"
8543,8543,31392,"Current",29950.76,"2018-02-18"
8544,8544,27694,"Current",182121.39,"2020-12-27"
8545,8545,10272,"Current",33322.18,"2019-04-02"
8546,8546,27091,"Saving",161875.64,"2021-06-05"
8547,8547,32652,"Current",106891.21,"2024-01-22"
8548,8548,37189,"Saving",175005.34,"2019-04-03"
8549,8549,38735,"Saving",16612.19,"2025-05-10"
8550,8550,3633,"Current",60755.48,"2025-01-22"
8551,8551,40151,"Saving",177334.16,"2019-05-20"
8552,8552,18071,"Saving",195361.75,"2023-05-15"
8553,8553,39957,"Saving",129044.36,"2019-12-29"
8554,8554,17086,"Saving",70468.9,"2020-10-27"
8555,8555,4615,"Current",46953.03,"2021-04-26"
8556,8556,20304,"Saving",32568.76,"2020-12-27"
8557,8557,25746,"Current",20036.54,"2022-10-16"
8558,8558,10092,"Current",112197.56,"2021-05-08"
8559,8559,38553,"Current",181423.73,"2022-10-28"
8560,8560,13686,"Saving",106105.77,"2022-08-02"
8561,8561,4646,"Current",30105.98,"2024-02-23"
8562,8562,43498,"Saving",110398.7,"2019-06-15"
8563,8563,48055,"Saving",20854.22,"2023-05-25"
8564,8564,8326,"Saving",30884.11,"2020-02-24"
8565,8565,32587,"Saving",40013.09,"2022-05-03"
8566,8566,30087,"Current",50354.2,"2022-05-03"
8567,8567,34714,"Current",44948.43,"2023-06-09"
8568,8568,2683,"Saving",71259.11,"2018-10-17"
8569,8569,48164,"Saving",163330.47,"2024-07-15"
8570,8570,21999,"Current",161025.92,"2019-03-15"
8571,8571,33570,"Current",39931.51,"2024-12-11"
8572,8572,39923,"Current",62798.22,"2025-03-02"
8573,8573,24550,"Current",64759.46,"2024-09-27"
8574,8574,28137,"Saving",89932.56,"2024-06-20"
8575,8575,24893,"Saving",161389.95,"2022-12-20"
8576,8576,42492,"Saving",72576.61,"2019-08-15"
8577,8577,29290,"Saving",117461.53,"2018-06-30"
8578,8578,1400,"Saving",94054.2,"2021-11-03"
8579,8579,38140,"Saving",8194.57,"2025-11-21"
8580,8580,5439,"Saving",106877.84,"2021-01-04"
8581,8581,32473,"Saving",124524.04,"2023-02-26"
8582,8582,14349,"Current",92632.39,"2019-12-09"
8583,8583,5095,"Current",9697.51,"2019-08-24"
8584,8584,40879,"Current",149594.88,"2018-02-05"
8585,8585,21252,"Saving",196251.79,"2020-02-10"
8586,8586,41345,"Current",128324.05,"2021-03-28"
8587,8587,39976,"Saving",189743.67,"2023-09-27"
8588,8588,24667,"Saving",177283.58,"2019-07-27"
8589,8589,46995,"Saving",180664.75,"2024-06-21"
8590,8590,4568,"Current",161658.12,"2025-05-09"
8591,8591,3572,"Current",128384.95,"2024-11-25"
8592,8592,27416,"Current",50825.36,"2018-02-21"
8593,8593,46443,"Saving",30818.19,"2021-10-25"
8594,8594,36641,"Current",183315.44,"2020-03-28"
8595,8595,35820,"Current",136114.59,"2022-02-02"
8596,8596,13123,"Saving",4583.77,"2024-01-08"
8597,8597,37581,"Saving",106656.03,"2025-08-22"
8598,8598,34373,"Current",22012.14,"2019-02-07"
8599,8599,22592,"Saving",15171.59,"2024-03-12"
8600,8600,25985,"Current",196903.94,"2017-12-14"
8601,8601,2194,"Current",100806.58,"2019-03-22"
8602,8602,48174,"Saving",160218.8,"2022-02-13"
8603,8603,2248,"Saving",134731.04,"2021-10-24"
8604,8604,4074,"Saving",110740.89,"2018-10-08"
8605,8605,23538,"Saving",137873.1,"2018-08-21"
8606,8606,20570,"Current",64922.0,"2023-11-05"
8607,8607,44765,"Current",195404.7,"2025-01-20"
8608,8608,19337,"Saving",152616.95,"2019-02-24"
8609,8609,40512,"Current",34592.52,"2025-02-02"
8610,8610,3637,"Saving",63202.31,"2018-04-19"
8611,8611,39753,"Current",23846.47,"2023-05-16"
8612,8612,32112,"Saving",128994.45,"2018-11-16"
8613,8613,43015,"Current",22022.08,"2017-12-21"
8614,8614,47268,"Saving",162699.59,"2021-09-18"
8615,8615,44659,"Current",28324.95,"2023-04-18"
8616,8616,31510,"Saving",175698.44,"2023-01-16"
8617,8617,10842,"Saving",144847.1,"2019-12-21"
8618,8618,41499,"Saving",61131.07,"2024-10-22"
8619,8619,32709,"Saving",64348.03,"2024-04-18"
8620,8620,45606,"Current",98750.84,"2023-04-16"
8621,8621,28083,"Current",111334.9,"2022-11-17"
8622,8622,43460,"Current",95634.4,"2024-11-08"
8623,8623,38521,"Saving",154048.93,"2018-10-01"
8624,8624,4990,"Saving",42936.18,"2025-05-07"
8625,8625,48860,"Current",107003.7,"2025-05-29"
8626,8626,35083,"Current",193582.79,"2018-07-05"
8627,8627,18209,"Current",31299.29,"2019-09-08"
8628,8628,3710,"Saving",76035.55,"2022-06-12"
8629,8629,21079,"Saving",133725.57,"2023-12-14"
8630,8630,35926,"Saving",109838.22,"2020-03-27"
8631,8631,26426,"Current",170008.92,"2019-09-27"
8632,8632,11633,"Saving",64660.99,"2020-08-31"
8633,8633,41411,"Saving",121375.58,"2023-08-13"
8634,8634,24336,"Saving",113830.58,"2019-09-25"
8635,8635,138,"Current",55416.44,"2019-05-30"
8636,8636,14023,"Current",73365.9,"2023-06-26"
8637,8637,34814,"Saving",18483.0,"2020-08-27"
8638,8638,3419,"Saving",15639.12,"2020-08-19"
8639,8639,31776,"Saving",19007.48,"2022-09-15"
8640,8640,39432,"Current",29232.56,"2021-07-24"
8641,8641,35918,"Saving",51946.02,"2025-10-04"
8642,8642,29207,"Current",177100.72,"2019-06-01"
8643,8643,6744,"Saving",111117.68,"2023-04-06"
8644,8644,17473,"Saving",33572.86,"2019-10-11"
8645,8645,27929,"Saving",150834.13,"2019-01-23"
8646,8646,8463,"Saving",135352.23,"2024-01-12"
8647,8647,38055,"Current",127758.63,"2019-04-17"
8648,8648,5270,"Saving",88504.11,"2024-03-18"
8649,8649,9460,"Saving",153121.04,"2021-09-04"
8650,8650,40132,"Saving",111770.4,"2018-11-03"
8651,8651,36212,"Saving",60665.87,"2021-02-01"
8652,8652,1802,"Saving",134672.32,"2019-03-23"
8653,8653,21049,"Current",122571.67,"2021-01-03"
8654,8654,39477,"Saving",39083.54,"2023-06-11"
8655,8655,42875,"Current",47481.46,"2024-03-24"
8656,8656,47324,"Saving",117998.88,"2019-01-26"
8657,8657,3923,"Saving",151430.81,"2025-02-02"
8658,8658,4280,"Saving",54618.22,"2025-06-28"
8659,8659,18396,"Saving",185335.52,"2021-07-25"
8660,8660,15949,"Current",64759.45,"2023-11-24"
8661,8661,42073,"Saving",199340.81,"2023-09-01"
8662,8662,13102,"Current",68226.22,"2023-01-26"
8663,8663,29216,"Current",15358.6,"2020-06-02"
8664,8664,14074,"Current",184963.56,"2021-07-02"
8665,8665,42628,"Current",57375.78,"2019-09-15"
8666,8666,12328,"Current",192181.47,"2024-03-19"
8667,8667,2889,"Saving",35669.92,"2020-11-10"
8668,8668,27352,"Saving",99043.54,"2025-08-14"
8669,8669,12524,"Current",57539.23,"2020-09-28"
8670,8670,44643,"Current",179805.86,"2020-02-01"
8671,8671,39584,"Current",179461.29,"2020-10-20"
8672,8672,31675,"Saving",27119.61,"2019-04-10"
8673,8673,5236,"Saving",104842.71,"2022-12-30"
8674,8674,19941,"Saving",179987.15,"2018-01-28"
8675,8675,38377,"Current",97616.13,"2025-05-31"
8676,8676,9233,"Current",4058.4,"2023-07-13"
8677,8677,4413,"Saving",44912.06,"2024-08-29"
8678,8678,44321,"Saving",54897.74,"2024-09-16"
8679,8679,41869,"Saving",192774.19,"2024-11-17"
8680,8680,24272,"Saving",144569.19,"2024-06-21"
8681,8681,9287,"Saving",131244.55,"2022-05-28"
8682,8682,45637,"Saving",178894.76,"2018-08-06"
8683,8683,24902,"Saving",113576.28,"2025-03-31"
8684,8684,17847,"Current",119891.65,"2021-03-15"
8685,8685,12957,"Saving",18744.07,"2021-01-19"
8686,8686,42597,"Current",163171.41,"2023-03-24"
8687,8687,6531,"Current",125144.66,"2023-10-31"
8688,8688,16634,"Saving",113327.2,"2023-04-11"
8689,8689,36632,"Current",28913.81,"2023-06-13"
8690,8690,13657,"Saving",40409.3,"2019-08-18"
8691,8691,29862,"Saving",155339.54,"2020-12-16"
8692,8692,27367,"Current",198963.59,"2025-11-15"
8693,8693,18584,"Saving",76667.41,"2018-12-08"
8694,8694,1900,"Current",122709.0,"2025-06-13"
8695,8695,10053,"Current",9326.45,"2023-06-09"
8696,8696,16140,"Current",88000.3,"2021-04-08"
8697,8697,24959,"Saving",15889.77,"2019-12-01"
8698,8698,47717,"Current",122288.79,"2019-03-14"
8699,8699,38819,"Saving",116934.61,"2018-01-27"
8700,8700,1018,"Current",133120.72,"2024-07-22"
8701,8701,48450,"Saving",46241.99,"2020-02-22"
8702,8702,17976,"Current",165910.76,"2024-12-13"
8703,8703,46094,"Saving",169393.95,"2024-12-31"
8704,8704,4099,"Current",127227.54,"2019-04-24"
8705,8705,49993,"Saving",135671.61,"2019-04-11"
8706,8706,40576,"Saving",49647.4,"2022-10-28"
8707,8707,30209,"Saving",1430.7,"2017-12-08"
8708,8708,33768,"Saving",169492.65,"2022-11-14"
8709,8709,38972,"Saving",107745.12,"2021-05-02"
8710,8710,19227,"Current",120503.83,"2020-01-10"
8711,8711,23300,"Saving",81637.97,"2019-12-16"
8712,8712,2911,"Saving",36244.63,"2018-10-17"
8713,8713,32465,"Current",34542.56,"2022-11-20"
8714,8714,3496,"Current",146851.7,"2021-07-11"
8715,8715,17703,"Current",183816.67,"2018-02-27"
8716,8716,46755,"Saving",94521.05,"2018-04-14"
8717,8717,14281,"Current",189456.44,"2018-12-11"
8718,8718,11792,"Current",73242.37,"2018-04-29"
8719,8719,21126,"Saving",151276.8,"2022-08-09"
8720,8720,29157,"Current",46970.44,"2025-03-17"
8721,8721,37100,"Saving",169218.68,"2022-08-30"
8722,8722,39435,"Saving",42666.46,"2025-11-17"
8723,8723,24148,"Current",42595.45,"2019-11-26"
8724,8724,45087,"Saving",172292.53,"2020-01-14"
8725,8725,20432,"Current",134161.49,"2025-09-22"
8726,8726,18339,"Current",24418.55,"2019-04-13"
8727,8727,35195,"Saving",121727.21,"2019-11-29"
8728,8728,29598,"Current",56553.27,"2025-09-26"
8729,8729,31989,"Saving",80122.02,"2024-11-09"
8730,8730,25050,"Saving",69664.87,"2019-10-03"
8731,8731,34021,"Saving",129541.15,"2020-07-12"
8732,8732,39190,"Saving",83385.13,"2025-08-02"
8733,8733,12623,"Current",67528.02,"2025-03-01"
8734,8734,43785,"Saving",99082.29,"2023-11-05"
8735,8735,14089,"Saving",80329.15,"2020-02-25"
8736,8736,44031,"Current",124430.29,"2024-12-13"
8737,8737,35739,"Saving",32837.01,"2020-10-31"
8738,8738,34731,"Current",99869.02,"2025-01-23"
8739,8739,285,"Current",49725.83,"2023-12-05"
8740,8740,38239,"Saving",66961.74,"2020-10-07"
8741,8741,36283,"Saving",23728.99,"2021-11-17"
8742,8742,26239,"Saving",96670.06,"2018-10-31"
8743,8743,8294,"Saving",28763.2,"2019-09-12"
8744,8744,28834,"Current",193618.06,"2019-05-13"
8745,8745,38860,"Saving",46826.74,"2019-05-01"
8746,8746,13972,"Current",194326.11,"2025-02-22"
8747,8747,46761,"Current",39825.69,"2024-07-01"
8748,8748,24177,"Saving",189062.85,"2020-11-27"
8749,8749,4886,"Saving",190182.87,"2025-02-17"
8750,8750,9484,"Saving",54382.53,"2024-11-19"
8751,8751,39997,"Current",140039.36,"2020-11-01"
8752,8752,22200,"Current",126515.43,"2018-09-02"
8753,8753,44385,"Current",119925.31,"2023-03-10"
8754,8754,25535,"Saving",90337.15,"2021-06-22"
8755,8755,19562,"Current",30690.74,"2022-07-09"
8756,8756,27561,"Current",49058.43,"2024-12-17"
8757,8757,48416,"Current",133847.91,"2019-08-21"
8758,8758,18818,"Saving",95378.63,"2021-07-15"
8759,8759,46580,"Current",17521.57,"2024-10-13"
8760,8760,18161,"Current",95176.48,"2018-07-21"
8761,8761,23494,"Saving",174843.24,"2023-01-11"
8762,8762,15851,"Saving",73207.56,"2018-12-24"
8763,8763,44630,"Current",154550.79,"2024-12-08"
8764,8764,33352,"Current",13217.44,"2025-04-26"
8765,8765,28056,"Saving",197326.82,"2021-04-27"
8766,8766,17912,"Saving",35329.58,"2018-10-03"
8767,8767,15423,"Saving",154744.46,"2023-09-28"
8768,8768,6385,"Current",119921.33,"2018-08-29"
8769,8769,46048,"Current",174499.51,"2021-07-02"
8770,8770,27174,"Current",80276.53,"2018-01-27"
8771,8771,18099,"Current",145344.74,"2022-01-18"
8772,8772,12845,"Saving",62564.38,"2020-10-08"
