"branch_id";"branch_name";"branch_code";"city";"ifsc_code"
9136;"Raebareli Branch 9136";"BR09136";"Tiruchirappalli";"IFSC09136"
9137;"Rohtak Branch 9137";"BR09137";"Jorhat";"IFSC09137"
9138;"Bhagalpur Branch 9138";"BR09138";"Nellore";"IFSC09138"
9139;"Nashik Branch 9139";"BR09139";"Rourkela";"IFSC09139"
9140;"Panchkula Branch 9140";"BR09140";"Imphal";"IFSC09140"
9141;"Rajkot Branch 9141";"BR09141";"Mau";"IFSC09141"
9142;"Dehradun Branch 9142";"BR09142";"Chittoor";"IFSC09142"
9143;"Thiruvananthapuram Branch 9143";"BR09143";"Silchar";"IFSC09143"
9144;"Nangloi Jat Branch 9144";"BR09144";"Kharagpur";"IFSC09144"
9145;"Berhampore Branch 9145";"BR09145";"Anantapuram";"IFSC09145"
9146;"Satara Branch 9146";"BR09146";"Uluberia";"IFSC09146"
9147;"Muzaffarnagar Branch 9147";"BR09147";"Hospet";"IFSC09147"
9148;"Alwar Branch 9148";"BR09148";"Kamarhati";"IFSC09148"
9149;"Allahabad Branch 9149";"BR09149";"Mahbubnagar";"IFSC09149"
9150;"Patna Branch 9150";"BR09150";"Thoothukudi";"IFSC09150"
9151;"Sikar Branch 9151";"BR09151";"Bikaner";"IFSC09151"
9152;"Phagwara Branch 9152";"BR09152";"Sambhal";"IFSC09152"
9153;"Serampore Branch 9153";"BR09153";"Bahraich";"IFSC09153"
9154;"Berhampore Branch 9154";"BR09154";"Adoni";"IFSC09154"
9155;"Bhilwara Branch 9155";"BR09155";"Phusro";"IFSC09155"
9156;"Gwalior Branch 9156";"BR09156";"Indore";"IFSC09156"
9157;"Pimpri-Chinchwad Branch 9157";"BR09157";"Ozhukarai";"IFSC09157"
9158;"Nellore Branch 9158";"BR09158";"Motihari";"IFSC09158"
9159;"Imphal Branch 9159";"BR09159";"Ranchi";"IFSC09159"
9160;"Durgapur Branch 9160";"BR09160";"Pimpri-Chinchwad";"IFSC09160"
9161;"Proddatur Branch 9161";"BR09161";"Nashik";"IFSC09161"
9162;"Nagpur Branch 9162";"BR09162";"Sambhal";"IFSC09162"
9163;"Gopalpur Branch 9163";"BR09163";"Bhimavaram";"IFSC09163"
9164;"Etawah Branch 9164";"BR09164";"Jalgaon";"IFSC09164"
9165;"Ambala Branch 9165";"BR09165";"Gurgaon";"IFSC09165"
9166;"Moradabad Branch 9166";"BR09166";"Bhubaneswar";"IFSC09166"
9167;"Jaipur Branch 9167";"BR09167";"Phagwara";"IFSC09167"
9168;"Pimpri-Chinchwad Branch 9168";"BR09168";"Medininagar";"IFSC09168"
9169;"Ahmedabad Branch 9169";"BR09169";"Vellore";"IFSC09169"
9170;"Chandrapur Branch 9170";"BR09170";"Dindigul";"IFSC09170"
9171;"Ongole Branch 9171";"BR09171";"Kota";"IFSC09171"
9172;"Parbhani Branch 9172";"BR09172";"Gurgaon";"IFSC09172"
9173;"Uluberia Branch 9173";"BR09173";"Chandrapur";"IFSC09173"
9174;"Kochi Branch 9174";"BR09174";"Bahraich";"IFSC09174"
9175;"Thoothukudi Branch 9175";"BR09175";"Haridwar";"IFSC09175"
9176;"North Dumdum Branch 9176";"BR09176";"Bathinda";"IFSC09176"
9177;"Gulbarga Branch 9177";"BR09177";"Bhiwani";"IFSC09177"
9178;"Mango Branch 9178";"BR09178";"Bhubaneswar";"IFSC09178"
9179;"Nashik Branch 9179";"BR09179";"Medininagar";"IFSC09179"
9180;"Rajkot Branch 9180";"BR09180";"Jehanabad";"IFSC09180"
9181;"Ozhukarai Branch 9181";"BR09181";"Junagadh";"IFSC09181"
9182;"Jaipur Branch 9182";"BR09182";"Bongaigaon";"IFSC09182"
9183;"Bellary Branch 9183";"BR09183";"Bhavnagar";"IFSC09183"
9184;"Saharanpur Branch 9184";"BR09184";"Ambarnath";"IFSC09184"
9185;"Vijayawada Branch 9185";"BR09185";"Thoothukudi";"IFSC09185"
9186;"Sonipat Branch 9186";"BR09186";"Dewas";"IFSC09186"
9187;"Agra Branch 9187";"BR09187";"Tiruvottiyur";"IFSC09187"
9188;"Durg Branch 9188";"BR09188";"Visakhapatnam";"IFSC09188"
9189;"Siliguri Branch 9189";"BR09189";"Indore";"IFSC09189"
9190;"Shimoga Branch 9190";"BR09190";"Phusro";"IFSC09190"
9191;"Ramgarh Branch 9191";"BR09191";"Pondicherry";"IFSC09191"
9192;"Bhavnagar Branch 9192";"BR09192";"Bidar";"IFSC09192"
9193;"Bhavnagar Branch 9193";"BR09193";"Miryalaguda";"IFSC09193"
9194;"Ghaziabad Branch 9194";"BR09194";"Dehradun";"IFSC09194"
9195;"Bulandshahr Branch 9195";"BR09195";"Lucknow";"IFSC09195"
9196;"Khandwa Branch 9196";"BR09196";"Gopalpur";"IFSC09196"
9197;"Jamnagar Branch 9197";"BR09197";"Bhind";"IFSC09197"
9198;"Barasat Branch 9198";"BR09198";"Hajipur";"IFSC09198"
9199;"Bhimavaram Branch 9199";"BR09199";"Proddatur";"IFSC09199"
9200;"Mysore Branch 9200";"BR09200";"Aizawl";"IFSC09200"
9201;"Bareilly Branch 9201";"BR09201";"Orai";"IFSC09201"
9202;"Giridih Branch 9202";"BR09202";"Visakhapatnam";"IFSC09202"
9203;"Panipat Branch 9203";"BR09203";"Panipat";"IFSC09203"
9204;"Kirari Suleman Nagar Branch 9204";"BR09204";"Gudivada";"IFSC09204"
9205;"Miryalaguda Branch 9205";"BR09205";"Ratlam";"IFSC09205"
9206;"Naihati Branch 9206";"BR09206";"Satna";"IFSC09206"
9207;"Kanpur Branch 9207";"BR09207";"Panchkula";"IFSC09207"
9208;"Mango Branch 9208";"BR09208";"Ahmednagar";"IFSC09208"
9209;"Bongaigaon Branch 9209";"BR09209";"Mira-Bhayandar";"IFSC09209"
9210;"Bangalore Branch 9210";"BR09210";"Chennai";"IFSC09210"
9211;"Kharagpur Branch 9211";"BR09211";"Sri Ganganagar";"IFSC09211"
9212;"Mahbubnagar Branch 9212";"BR09212";"Parbhani";"IFSC09212"
9213;"Patna Branch 9213";"BR09213";"Jalgaon";"IFSC09213"
9214;"Delhi Branch 9214";"BR09214";"Hindupur";"IFSC09214"
9215;"Raebareli Branch 9215";"BR09215";"South Dumdum";"IFSC09215"
9216;"Rajpur Sonarpur Branch 9216";"BR09216";"Asansol";"IFSC09216"
9217;"Thane Branch 9217";"BR09217";"Haridwar";"IFSC09217"
9218;"Hosur Branch 9218";"BR09218";"Katni";"IFSC09218"
9219;"Bellary Branch 9219";"BR09219";"Vijayanagaram";"IFSC09219"
9220;"Kishanganj Branch 9220";"BR09220";"Surendranagar Dudhrej";"IFSC09220"
9221;"Pallavaram Branch 9221";"BR09221";"Ranchi";"IFSC09221"
9222;"Solapur Branch 9222";"BR09222";"Jabalpur";"IFSC09222"
9223;"Maheshtala Branch 9223";"BR09223";"Bihar Sharif";"IFSC09223"
9224;"Arrah Branch 9224";"BR09224";"Solapur";"IFSC09224"
9225;"Navi Mumbai Branch 9225";"BR09225";"Vadodara";"IFSC09225"
9226;"Pallavaram Branch 9226";"BR09226";"Kolkata";"IFSC09226"
9227;"Bhusawal Branch 9227";"BR09227";"Kulti";"IFSC09227"
9228;"Khammam Branch 9228";"BR09228";"Kulti";"IFSC09228"
9229;"Delhi Branch 9229";"BR09229";"Mangalore";"IFSC09229"
9230;"Bijapur Branch 9230";"BR09230";"Bhalswa Jahangir Pur";"IFSC09230"
9231;"Varanasi Branch 9231";"BR09231";"Navi Mumbai";"IFSC09231"
9232;"Naihati Branch 9232";"BR09232";"Gandhinagar";"IFSC09232"
9233;"Bathinda Branch 9233";"BR09233";"Muzaffarpur";"IFSC09233"
9234;"Guntakal Branch 9234";"BR09234";"Meerut";"IFSC09234"
9235;"Bhiwani Branch 9235";"BR09235";"Morbi";"IFSC09235"
9236;"Bhiwandi Branch 9236";"BR09236";"Nellore";"IFSC09236"
9237;"North Dumdum Branch 9237";"BR09237";"Tezpur";"IFSC09237"
9238;"Guwahati Branch 9238";"BR09238";"Chandigarh";"IFSC09238"
9239;"Uluberia Branch 9239";"BR09239";"Pimpri-Chinchwad";"IFSC09239"
9240;"Aurangabad Branch 9240";"BR09240";"Bhopal";"IFSC09240"
9241;"Dehradun Branch 9241";"BR09241";"Durg";"IFSC09241"
9242;"Durgapur Branch 9242";"BR09242";"Jodhpur";"IFSC09242"
9243;"Junagadh Branch 9243";"BR09243";"Purnia";"IFSC09243"
9244;"Anand Branch 9244";"BR09244";"Baranagar";"IFSC09244"
9245;"Anand Branch 9245";"BR09245";"Malegaon";"IFSC09245"
9246;"Durgapur Branch 9246";"BR09246";"Deoghar";"IFSC09246"
9247;"Dibrugarh Branch 9247";"BR09247";"Serampore";"IFSC09247"
9248;"Bulandshahr Branch 9248";"BR09248";"Vellore";"IFSC09248"
9249;"Guna Branch 9249";"BR09249";"Bahraich";"IFSC09249"
9250;"Nagpur Branch 9250";"BR09250";"Gudivada";"IFSC09250"
9251;"Farrukhabad Branch 9251";"BR09251";"Sonipat";"IFSC09251"
9252;"Salem Branch 9252";"BR09252";"Ulhasnagar";"IFSC09252"
9253;"Panipat Branch 9253";"BR09253";"Sambhal";"IFSC09253"
9254;"Thane Branch 9254";"BR09254";"Kolhapur";"IFSC09254"
9255;"Guntur Branch 9255";"BR09255";"Bhagalpur";"IFSC09255"
9256;"Raipur Branch 9256";"BR09256";"Proddatur";"IFSC09256"
9257;"Kulti Branch 9257";"BR09257";"Ambala";"IFSC09257"
9258;"Aurangabad Branch 9258";"BR09258";"Mathura";"IFSC09258"
9259;"Mysore Branch 9259";"BR09259";"Shimla";"IFSC09259"
9260;"Mango Branch 9260";"BR09260";"Bhiwandi";"IFSC09260"
9261;"Thane Branch 9261";"BR09261";"Nellore";"IFSC09261"
9262;"Thanjavur Branch 9262";"BR09262";"Kottayam";"IFSC09262"
9263;"Moradabad Branch 9263";"BR09263";"Tumkur";"IFSC09263"
9264;"Ahmedabad Branch 9264";"BR09264";"Anantapur";"IFSC09264"
9265;"Ulhasnagar Branch 9265";"BR09265";"Ahmednagar";"IFSC09265"
9266;"Chandigarh Branch 9266";"BR09266";"Rampur";"IFSC09266"
9267;"Bijapur Branch 9267";"BR09267";"South Dumdum";"IFSC09267"
9268;"Proddatur Branch 9268";"BR09268";"Phusro";"IFSC09268"
9269;"Gopalpur Branch 9269";"BR09269";"Karaikudi";"IFSC09269"
9270;"Thiruvananthapuram Branch 9270";"BR09270";"Nangloi Jat";"IFSC09270"
9271;"Srikakulam Branch 9271";"BR09271";"Kochi";"IFSC09271"
9272;"Amaravati Branch 9272";"BR09272";"Bhusawal";"IFSC09272"
9273;"Bally Branch 9273";"BR09273";"Ludhiana";"IFSC09273"
9274;"Haridwar Branch 9274";"BR09274";"Bareilly";"IFSC09274"
9275;"Sirsa Branch 9275";"BR09275";"Kalyan-Dombivli";"IFSC09275"
9276;"Deoghar Branch 9276";"BR09276";"Aurangabad";"IFSC09276"
9277;"Chennai Branch 9277";"BR09277";"Kamarhati";"IFSC09277"
9278;"Ambarnath Branch 9278";"BR09278";"Guntakal";"IFSC09278"
9279;"Chandigarh Branch 9279";"BR09279";"Jaipur";"IFSC09279"
9280;"Sangli-Miraj & Kupwad Branch 9280";"BR09280";"Rajkot";"IFSC09280"
9281;"Visakhapatnam Branch 9281";"BR09281";"Mathura";"IFSC09281"
9282;"Durg Branch 9282";"BR09282";"Sikar";"IFSC09282"
9283;"Maheshtala Branch 9283";"BR09283";"Latur";"IFSC09283"
9284;"Nagaon Branch 9284";"BR09284";"Sri Ganganagar";"IFSC09284"
9285;"Muzaffarpur Branch 9285";"BR09285";"Agartala";"IFSC09285"
9286;"Saharanpur Branch 9286";"BR09286";"Khora ";"IFSC09286"
9287;"Dibrugarh Branch 9287";"BR09287";"Jodhpur";"IFSC09287"
9288;"Anantapur Branch 9288";"BR09288";"Bhalswa Jahangir Pur";"IFSC09288"
9289;"Munger Branch 9289";"BR09289";"Aizawl";"IFSC09289"
9290;"Dibrugarh Branch 9290";"BR09290";"Vasai-Virar";"IFSC09290"
9291;"Shahjahanpur Branch 9291";"BR09291";"Siliguri";"IFSC09291"
9292;"Panvel Branch 9292";"BR09292";"Khammam";"IFSC09292"
9293;"Parbhani Branch 9293";"BR09293";"Satara";"IFSC09293"
9294;"Panihati Branch 9294";"BR09294";"Berhampur";"IFSC09294"
9295;"Ambattur Branch 9295";"BR09295";"Mumbai";"IFSC09295"
9296;"Adoni Branch 9296";"BR09296";"Kalyan-Dombivli";"IFSC09296"
9297;"Coimbatore Branch 9297";"BR09297";"Akola";"IFSC09297"
9298;"Jorhat Branch 9298";"BR09298";"Rajpur Sonarpur";"IFSC09298"
9299;"Kharagpur Branch 9299";"BR09299";"Allahabad";"IFSC09299"
9300;"Anantapur Branch 9300";"BR09300";"Bhusawal";"IFSC09300"
9301;"Tadepalligudem Branch 9301";"BR09301";"Guna";"IFSC09301"
9302;"Motihari Branch 9302";"BR09302";"Kakinada";"IFSC09302"
9303;"Nandyal Branch 9303";"BR09303";"Tenali";"IFSC09303"
9304;"Hazaribagh Branch 9304";"BR09304";"Dindigul";"IFSC09304"
9305;"Amroha Branch 9305";"BR09305";"Indore";"IFSC09305"
9306;"Ongole Branch 9306";"BR09306";"Aurangabad";"IFSC09306"
9307;"Surendranagar Dudhrej Branch 9307";"BR09307";"Thiruvananthapuram";"IFSC09307"
9308;"Kolhapur Branch 9308";"BR09308";"Bhilai";"IFSC09308"
9309;"Ludhiana Branch 9309";"BR09309";"Gwalior";"IFSC09309"
9310;"Kishanganj Branch 9310";"BR09310";"Morbi";"IFSC09310"
9311;"Tezpur Branch 9311";"BR09311";"Rajahmundry";"IFSC09311"
9312;"Moradabad Branch 9312";"BR09312";"North Dumdum";"IFSC09312"
9313;"Moradabad Branch 9313";"BR09313";"Patiala";"IFSC09313"
9314;"Bharatpur Branch 9314";"BR09314";"Chinsurah";"IFSC09314"
9315;"Mysore Branch 9315";"BR09315";"Chapra";"IFSC09315"
9316;"Bahraich Branch 9316";"BR09316";"Mango";"IFSC09316"
9317;"Madanapalle Branch 9317";"BR09317";"Mirzapur";"IFSC09317"
9318;"Nadiad Branch 9318";"BR09318";"Hosur";"IFSC09318"
9319;"Kolkata Branch 9319";"BR09319";"Guwahati";"IFSC09319"
9320;"Dehradun Branch 9320";"BR09320";"Kottayam";"IFSC09320"
9321;"Etawah Branch 9321";"BR09321";"Karawal Nagar";"IFSC09321"
9322;"Raurkela Industrial Township Branch 9322";"BR09322";"Bongaigaon";"IFSC09322"
9323;"Sultan Pur Majra Branch 9323";"BR09323";"Bhimavaram";"IFSC09323"
9324;"Bulandshahr Branch 9324";"BR09324";"Panipat";"IFSC09324"
9325;"Dindigul Branch 9325";"BR09325";"Morbi";"IFSC09325"
9326;"Kishanganj Branch 9326";"BR09326";"Siliguri";"IFSC09326"
9327;"Chandigarh Branch 9327";"BR09327";"Pimpri-Chinchwad";"IFSC09327"
9328;"Bardhaman Branch 9328";"BR09328";"Bhopal";"IFSC09328"
9329;"Ahmedabad Branch 9329";"BR09329";"Amaravati";"IFSC09329"
9330;"Bally Branch 9330";"BR09330";"Panihati";"IFSC09330"
9331;"Udupi Branch 9331";"BR09331";"Dehri";"IFSC09331"
9332;"Tiruppur Branch 9332";"BR09332";"Kamarhati";"IFSC09332"
9333;"Karnal Branch 9333";"BR09333";"Guwahati";"IFSC09333"
9334;"Raiganj Branch 9334";"BR09334";"Ichalkaranji";"IFSC09334"
9335;"Kurnool Branch 9335";"BR09335";"Gaya";"IFSC09335"
9336;"Pudukkottai Branch 9336";"BR09336";"Nellore";"IFSC09336"
9337;"Bathinda Branch 9337";"BR09337";"Danapur";"IFSC09337"
9338;"Nizamabad Branch 9338";"BR09338";"Jamalpur";"IFSC09338"
9339;"Pudukkottai Branch 9339";"BR09339";"Mysore";"IFSC09339"
9340;"Jabalpur Branch 9340";"BR09340";"Anantapuram";"IFSC09340"
9341;"Shimoga Branch 9341";"BR09341";"Etawah";"IFSC09341"
9342;"Sangli-Miraj & Kupwad Branch 9342";"BR09342";"Suryapet";"IFSC09342"
9343;"Lucknow Branch 9343";"BR09343";"Unnao";"IFSC09343"
9344;"Kurnool Branch 9344";"BR09344";"Orai";"IFSC09344"
9345;"Anand Branch 9345";"BR09345";"Kota";"IFSC09345"
9346;"Bhiwandi Branch 9346";"BR09346";"Allahabad";"IFSC09346"
9347;"Satna Branch 9347";"BR09347";"Bhalswa Jahangir Pur";"IFSC09347"
9348;"Thane Branch 9348";"BR09348";"Phusro";"IFSC09348"
9349;"Sagar Branch 9349";"BR09349";"Giridih";"IFSC09349"
9350;"Siliguri Branch 9350";"BR09350";"Naihati";"IFSC09350"
9351;"Panihati Branch 9351";"BR09351";"Siliguri";"IFSC09351"
9352;"Thrissur Branch 9352";"BR09352";"Tumkur";"IFSC09352"
9353;"Baranagar Branch 9353";"BR09353";"Hubli–Dharwad";"IFSC09353"
9354;"Etawah Branch 9354";"BR09354";"Akola";"IFSC09354"
9355;"Shahjahanpur Branch 9355";"BR09355";"Sagar";"IFSC09355"
9356;"Allahabad Branch 9356";"BR09356";"Nagaon";"IFSC09356"
9357;"Adoni Branch 9357";"BR09357";"Tinsukia";"IFSC09357"
9358;"Karnal Branch 9358";"BR09358";"Fatehpur";"IFSC09358"
9359;"Jabalpur Branch 9359";"BR09359";"Ambala";"IFSC09359"
9360;"Lucknow Branch 9360";"BR09360";"Jalgaon";"IFSC09360"
9361;"Alappuzha Branch 9361";"BR09361";"Ballia";"IFSC09361"
9362;"Imphal Branch 9362";"BR09362";"Rajkot";"IFSC09362"
9363;"Udupi Branch 9363";"BR09363";"Karaikudi";"IFSC09363"
9364;"Phagwara Branch 9364";"BR09364";"Madurai";"IFSC09364"
9365;"Adoni Branch 9365";"BR09365";"Serampore";"IFSC09365"
9366;"Kadapa Branch 9366";"BR09366";"Kalyan-Dombivli";"IFSC09366"
9367;"Tadipatri Branch 9367";"BR09367";"Bilaspur";"IFSC09367"
9368;"Thiruvananthapuram Branch 9368";"BR09368";"Firozabad";"IFSC09368"
9369;"Panchkula Branch 9369";"BR09369";"Jehanabad";"IFSC09369"
9370;"Raiganj Branch 9370";"BR09370";"Nagpur";"IFSC09370"
9371;"Dehradun Branch 9371";"BR09371";"Salem";"IFSC09371"
9372;"Bikaner Branch 9372";"BR09372";"Phagwara";"IFSC09372"
9373;"Mangalore Branch 9373";"BR09373";"Rajpur Sonarpur";"IFSC09373"
9374;"Machilipatnam Branch 9374";"BR09374";"Buxar";"IFSC09374"
9375;"Moradabad Branch 9375";"BR09375";"Malda";"IFSC09375"
9376;"Asansol Branch 9376";"BR09376";"Sonipat";"IFSC09376"
9377;"Durgapur Branch 9377";"BR09377";"Malegaon";"IFSC09377"
9378;"Rajkot Branch 9378";"BR09378";"Surendranagar Dudhrej";"IFSC09378"
9379;"Sangli-Miraj & Kupwad Branch 9379";"BR09379";"Narasaraopet";"IFSC09379"
9380;"Pune Branch 9380";"BR09380";"Hapur";"IFSC09380"
9381;"Hyderabad Branch 9381";"BR09381";"Satara";"IFSC09381"
9382;"Madanapalle Branch 9382";"BR09382";"Thiruvananthapuram";"IFSC09382"
9383;"Hubli–Dharwad Branch 9383";"BR09383";"Bidar";"IFSC09383"
9384;"Hajipur Branch 9384";"BR09384";"Machilipatnam";"IFSC09384"
9385;"Danapur Branch 9385";"BR09385";"Rourkela";"IFSC09385"
9386;"Bikaner Branch 9386";"BR09386";"Chandrapur";"IFSC09386"
9387;"Jabalpur Branch 9387";"BR09387";"Gudivada";"IFSC09387"
9388;"Amritsar Branch 9388";"BR09388";"Kottayam";"IFSC09388"
9389;"Sirsa Branch 9389";"BR09389";"Pali";"IFSC09389"
9390;"Jehanabad Branch 9390";"BR09390";"Anantapuram";"IFSC09390"
9391;"Etawah Branch 9391";"BR09391";"Karawal Nagar";"IFSC09391"
9392;"Danapur Branch 9392";"BR09392";"Giridih";"IFSC09392"
9393;"Suryapet Branch 9393";"BR09393";"Hazaribagh";"IFSC09393"
9394;"Salem Branch 9394";"BR09394";"Maheshtala";"IFSC09394"
9395;"Jammu Branch 9395";"BR09395";"Gulbarga";"IFSC09395"
9396;"Kollam Branch 9396";"BR09396";"Tinsukia";"IFSC09396"
9397;"Chinsurah Branch 9397";"BR09397";"Mehsana";"IFSC09397"
9398;"Panvel Branch 9398";"BR09398";"Rourkela";"IFSC09398"
9399;"Durg Branch 9399";"BR09399";"Singrauli";"IFSC09399"
9400;"Dehri Branch 9400";"BR09400";"Faridabad";"IFSC09400"
9401;"Sambhal Branch 9401";"BR09401";"Nagercoil";"IFSC09401"
9402;"Imphal Branch 9402";"BR09402";"Cuttack";"IFSC09402"
9403;"Rajkot Branch 9403";"BR09403";"Raiganj";"IFSC09403"
9404;"Ramgarh Branch 9404";"BR09404";"Kanpur";"IFSC09404"
9405;"Rourkela Branch 9405";"BR09405";"Ujjain";"IFSC09405"
9406;"Medininagar Branch 9406";"BR09406";"Gurgaon";"IFSC09406"
9407;"Pali Branch 9407";"BR09407";"Dibrugarh";"IFSC09407"
9408;"Singrauli Branch 9408";"BR09408";"Nangloi Jat";"IFSC09408"
9409;"Bidhannagar Branch 9409";"BR09409";"Proddatur";"IFSC09409"
9410;"Thanjavur Branch 9410";"BR09410";"Howrah";"IFSC09410"
9411;"Panvel Branch 9411";"BR09411";"Nagercoil";"IFSC09411"
9412;"Bharatpur Branch 9412";"BR09412";"Ongole";"IFSC09412"
9413;"Bhilai Branch 9413";"BR09413";"Latur";"IFSC09413"
9414;"Durg Branch 9414";"BR09414";"Kolkata";"IFSC09414"
9415;"Bhavnagar Branch 9415";"BR09415";"Gorakhpur";"IFSC09415"
9416;"Bidhannagar Branch 9416";"BR09416";"Durgapur";"IFSC09416"
9417;"Parbhani Branch 9417";"BR09417";"Panvel";"IFSC09417"
9418;"Faridabad Branch 9418";"BR09418";"Satara";"IFSC09418"
9419;"Jodhpur Branch 9419";"BR09419";"Karnal";"IFSC09419"
9420;"Jamnagar Branch 9420";"BR09420";"Ujjain";"IFSC09420"
9421;"Gulbarga Branch 9421";"BR09421";"Bhagalpur";"IFSC09421"
9422;"Ghaziabad Branch 9422";"BR09422";"Munger";"IFSC09422"
9423;"Rourkela Branch 9423";"BR09423";"Lucknow";"IFSC09423"
9424;"Mangalore Branch 9424";"BR09424";"Ahmednagar";"IFSC09424"
9425;"Agartala Branch 9425";"BR09425";"Vasai-Virar";"IFSC09425"
9426;"Sultan Pur Majra Branch 9426";"BR09426";"Jamshedpur";"IFSC09426"
9427;"Tiruvottiyur Branch 9427";"BR09427";"Rajpur Sonarpur";"IFSC09427"
9428;"Bokaro Branch 9428";"BR09428";"Muzaffarpur";"IFSC09428"
9429;"Bulandshahr Branch 9429";"BR09429";"Tumkur";"IFSC09429"
9430;"Durg Branch 9430";"BR09430";"Patiala";"IFSC09430"
9431;"Chittoor Branch 9431";"BR09431";"Tinsukia";"IFSC09431"
9432;"Durgapur Branch 9432";"BR09432";"Anantapuram";"IFSC09432"
9433;"Raipur Branch 9433";"BR09433";"Tenali";"IFSC09433"
9434;"Gurgaon Branch 9434";"BR09434";"Kozhikode";"IFSC09434"
9435;"Yamunanagar Branch 9435";"BR09435";"Bihar Sharif";"IFSC09435"
9436;"Vijayanagaram Branch 9436";"BR09436";"Raichur";"IFSC09436"
9437;"Warangal Branch 9437";"BR09437";"Bidar";"IFSC09437"
9438;"Jamnagar Branch 9438";"BR09438";"Thrissur";"IFSC09438"
9439;"Karimnagar Branch 9439";"BR09439";"Bhilai";"IFSC09439"
9440;"Ghaziabad Branch 9440";"BR09440";"Aligarh";"IFSC09440"
9441;"Bhilwara Branch 9441";"BR09441";"Deoghar";"IFSC09441"
9442;"Motihari Branch 9442";"BR09442";"Navi Mumbai";"IFSC09442"
9443;"Kurnool Branch 9443";"BR09443";"Barasat";"IFSC09443"
9444;"Rewa Branch 9444";"BR09444";"Jehanabad";"IFSC09444"
9445;"Rajkot Branch 9445";"BR09445";"Dindigul";"IFSC09445"
9446;"Nangloi Jat Branch 9446";"BR09446";"Unnao";"IFSC09446"
9447;"Kharagpur Branch 9447";"BR09447";"Jalgaon";"IFSC09447"
9448;"Ambattur Branch 9448";"BR09448";"Panipat";"IFSC09448"
9449;"Buxar Branch 9449";"BR09449";"Latur";"IFSC09449"
9450;"Saharsa Branch 9450";"BR09450";"Bhiwandi";"IFSC09450"
9451;"Ambarnath Branch 9451";"BR09451";"Raurkela Industrial Township";"IFSC09451"
9452;"Kumbakonam Branch 9452";"BR09452";"Mango";"IFSC09452"
9453;"Kakinada Branch 9453";"BR09453";"Thrissur";"IFSC09453"
9454;"Kishanganj Branch 9454";"BR09454";"Katihar";"IFSC09454"
9455;"Kadapa Branch 9455";"BR09455";"Karnal";"IFSC09455"
9456;"Nagercoil Branch 9456";"BR09456";"Mango";"IFSC09456"
9457;"Thiruvananthapuram Branch 9457";"BR09457";"Ambattur";"IFSC09457"
9458;"Kamarhati Branch 9458";"BR09458";"Katihar";"IFSC09458"
9459;"Sambhal Branch 9459";"BR09459";"Dewas";"IFSC09459"
9460;"Singrauli Branch 9460";"BR09460";"South Dumdum";"IFSC09460"
9461;"Gandhinagar Branch 9461";"BR09461";"Bongaigaon";"IFSC09461"
9462;"Etawah Branch 9462";"BR09462";"Jehanabad";"IFSC09462"
9463;"Chittoor Branch 9463";"BR09463";"Sikar";"IFSC09463"
9464;"Jabalpur Branch 9464";"BR09464";"Dibrugarh";"IFSC09464"
9465;"Rajkot Branch 9465";"BR09465";"Pudukkottai";"IFSC09465"
9466;"Moradabad Branch 9466";"BR09466";"Bongaigaon";"IFSC09466"
9467;"Ozhukarai Branch 9467";"BR09467";"Ambarnath";"IFSC09467"
9468;"Sikar Branch 9468";"BR09468";"Raichur";"IFSC09468"
9469;"Rohtak Branch 9469";"BR09469";"Bhalswa Jahangir Pur";"IFSC09469"
9470;"Kirari Suleman Nagar Branch 9470";"BR09470";"Barasat";"IFSC09470"
9471;"Durgapur Branch 9471";"BR09471";"Rohtak";"IFSC09471"
9472;"Ballia Branch 9472";"BR09472";"Chandrapur";"IFSC09472"
9473;"Ranchi Branch 9473";"BR09473";"Bhopal";"IFSC09473"
9474;"Srikakulam Branch 9474";"BR09474";"Gaya";"IFSC09474"
9475;"Khammam Branch 9475";"BR09475";"Raurkela Industrial Township";"IFSC09475"
9476;"Bettiah Branch 9476";"BR09476";"Satna";"IFSC09476"
9477;"Anantapur Branch 9477";"BR09477";"Ratlam";"IFSC09477"
9478;"Tiruchirappalli Branch 9478";"BR09478";"Phagwara";"IFSC09478"
9479;"Guwahati Branch 9479";"BR09479";"Bhind";"IFSC09479"
9480;"Warangal Branch 9480";"BR09480";"Eluru";"IFSC09480"
9481;"Imphal Branch 9481";"BR09481";"Madhyamgram";"IFSC09481"
9482;"Salem Branch 9482";"BR09482";"Ranchi";"IFSC09482"
9483;"Hospet Branch 9483";"BR09483";"Thrissur";"IFSC09483"
9484;"Srikakulam Branch 9484";"BR09484";"Sri Ganganagar";"IFSC09484"
9485;"Bilaspur Branch 9485";"BR09485";"Rajkot";"IFSC09485"
9486;"Sambalpur Branch 9486";"BR09486";"Baranagar";"IFSC09486"
9487;"Karaikudi Branch 9487";"BR09487";"Jamnagar";"IFSC09487"
9488;"Dibrugarh Branch 9488";"BR09488";"Mango";"IFSC09488"
9489;"Amroha Branch 9489";"BR09489";"Machilipatnam";"IFSC09489"
9490;"Nagpur Branch 9490";"BR09490";"Serampore";"IFSC09490"
9491;"Ambala Branch 9491";"BR09491";"Phusro";"IFSC09491"
9492;"Dehri Branch 9492";"BR09492";"Thiruvananthapuram";"IFSC09492"
9493;"Rourkela Branch 9493";"BR09493";"Sikar";"IFSC09493"
