"atm_id";"branch_id";"location";"city";"status"
3484;7518;"641
Bakshi Circle";"Aurangabad";"Inactive"
3485;40528;"50/47, Rege Ganj";"Kolhapur";"Inactive"
3486;6934;"874
Sharma Nagar";"Pune";"Active"
3487;5448;"H.No. 475, Mitter Ganj";"Aurangabad";"Active"
3488;19122;"73/045
Kala Road";"Aurangabad";"Inactive"
3489;16523;"656
Khalsa Ganj";"Ahmednagar";"Inactive"
3490;33310;"036
Pandya Marg";"Ahmednagar";"Inactive"
3491;7706;"34
Sami Street";"Aurangabad";"Inactive"
3492;34190;"H.No. 67, Kar Path";"Nashik";"Inactive"
3493;34916;"24/07
Golla";"Nagpur";"Active"
3494;47757;"28/88, Tata Path";"Nagpur";"Active"
3495;29449;"86
Bakshi Marg";"Nashik";"Active"
3496;3390;"04/601
Kapoor Chowk";"Nashik";"Active"
3497;33701;"H.No. 31, Kaur Chowk";"Satara";"Active"
3498;26787;"H.No. 582
Chandran Circle";"Nashik";"Inactive"
3499;7962;"86/335
Kakar Ganj";"Satara";"Active"
3500;34575;"672, Chopra Chowk";"Ahmednagar";"Active"
3501;38254;"09/54
Sarin Zila";"Nashik";"Active"
3502;26064;"H.No. 56
Trivedi Street";"Nagpur";"Inactive"
3503;10238;"H.No. 886
Kumer Ganj";"Mumbai";"Active"
3504;14206;"21/900
Hayre Street";"Aurangabad";"Active"
3505;13142;"117, Aggarwal Road";"Solapur";"Active"
3506;35731;"66
Sathe Marg";"Aurangabad";"Active"
3507;16948;"H.No. 593
Nadig Ganj";"Nagpur";"Inactive"
3508;16691;"996
Sengupta Path";"Solapur";"Inactive"
3509;6997;"78
Jha Marg";"Mumbai";"Inactive"
3510;21786;"06
Memon Marg";"Nagpur";"Active"
3511;41252;"H.No. 545, Aurora Zila";"Pune";"Active"
3512;32944;"H.No. 853
Divan Street";"Ahmednagar";"Active"
3513;781;"H.No. 38, Kunda Path";"Satara";"Active"
3514;23473;"91
Pau Road";"Mumbai";"Active"
3515;19376;"H.No. 963
Mukhopadhyay Ganj";"Solapur";"Inactive"
3516;42275;"80
Chada Path";"Aurangabad";"Inactive"
3517;35645;"894
Bhardwaj Path";"Ahmednagar";"Active"
3518;36783;"H.No. 494, Ben Circle";"Pune";"Inactive"
3519;11658;"H.No. 01
Vaidya Chowk";"Nashik";"Inactive"
3520;2037;"077, Sant Ganj";"Thane";"Active"
3521;25274;"H.No. 59
Kala Path";"Kolhapur";"Inactive"
3522;22701;"H.No. 06, Balasubramanian Road";"Pune";"Inactive"
3523;16806;"H.No. 249, Gole Marg";"Ahmednagar";"Inactive"
3524;35747;"79/51, Randhawa Marg";"Solapur";"Active"
3525;6490;"65/548, Bedi Chowk";"Thane";"Inactive"
3526;30429;"93/10, Comar Chowk";"Mumbai";"Active"
3527;47686;"07
Sura Path";"Pune";"Active"
3528;22619;"H.No. 586
D’Alia Chowk";"Nagpur";"Inactive"
3529;45821;"H.No. 912, Sinha Road";"Kolhapur";"Active"
3530;15316;"119
Samra Marg";"Aurangabad";"Active"
3531;11143;"H.No. 628
Master Circle";"Mumbai";"Inactive"
3532;15553;"295, Kumer Street";"Nagpur";"Active"
3533;13870;"53, Raghavan Path";"Nashik";"Inactive"
3534;37224;"H.No. 137
Ghosh Street";"Satara";"Inactive"
3535;46565;"H.No. 521
Chahal Street";"Pune";"Inactive"
3536;6450;"602
Sankar Path";"Nagpur";"Active"
3537;7123;"59/02
Sekhon Road";"Ahmednagar";"Inactive"
3538;36332;"H.No. 08, Pal Marg";"Nashik";"Inactive"
3539;15219;"271
Ram";"Aurangabad";"Active"
3540;22314;"H.No. 589, Gandhi Zila";"Kolhapur";"Inactive"
3541;3209;"662
Mukherjee Marg";"Solapur";"Inactive"
3542;17572;"H.No. 45
Sarraf Marg";"Satara";"Inactive"
3543;49131;"H.No. 945, Uppal Circle";"Solapur";"Active"
3544;33505;"87
Amble Chowk";"Ahmednagar";"Inactive"
3545;27911;"115
Varghese Road";"Pune";"Inactive"
3546;47105;"470
Murty Chowk";"Aurangabad";"Inactive"
3547;18120;"532
Sekhon";"Satara";"Active"
3548;44251;"296, Savant Nagar";"Satara";"Inactive"
3549;48491;"H.No. 54, Venkatesh Road";"Mumbai";"Inactive"
3550;17260;"450, Vora Road";"Mumbai";"Inactive"
3551;42342;"573
Barad Marg";"Nagpur";"Inactive"
3552;1901;"36/47
Dugar Nagar";"Nagpur";"Active"
3553;17748;"528, Sethi Ganj";"Pune";"Inactive"
3554;46997;"108
Sankar Ganj";"Thane";"Inactive"
3555;17904;"H.No. 08
Bir Street";"Kolhapur";"Inactive"
3556;29966;"40
Chaudhuri Ganj";"Pune";"Active"
3557;978;"30/713
Arya Chowk";"Nashik";"Active"
3558;18629;"78
Sant Chowk";"Mumbai";"Inactive"
3559;2465;"H.No. 51, Vig Road";"Aurangabad";"Active"
3560;22321;"365, Swamy Zila";"Aurangabad";"Inactive"
3561;30546;"17/227, Doctor Circle";"Nagpur";"Inactive"
3562;3370;"H.No. 53, Gandhi Road";"Thane";"Inactive"
3563;46674;"H.No. 904
Baria Road";"Kolhapur";"Inactive"
3564;25892;"H.No. 968, Chad Ganj";"Mumbai";"Inactive"
3565;45759;"11/40, Som Path";"Ahmednagar";"Active"
3566;23914;"H.No. 99
Das Nagar";"Mumbai";"Inactive"
3567;34945;"572
Rattan Street";"Pune";"Active"
3568;14646;"H.No. 80, Chopra Street";"Aurangabad";"Inactive"
3569;17320;"77, Goswami Road";"Satara";"Active"
3570;44891;"H.No. 82
Behl";"Ahmednagar";"Active"
3571;14663;"H.No. 47
Hegde Circle";"Ahmednagar";"Inactive"
3572;43539;"683, Sarin Marg";"Thane";"Inactive"
3573;2457;"70/495, Vasa Zila";"Mumbai";"Inactive"
3574;29653;"998, Amble Marg";"Nashik";"Inactive"
3575;31139;"332
Misra Marg";"Solapur";"Inactive"
3576;41117;"153, Tripathi Ganj";"Nagpur";"Active"
3577;2119;"69
Kulkarni Street";"Solapur";"Inactive"
3578;40974;"H.No. 51
Dyal Road";"Ahmednagar";"Inactive"
3579;36867;"H.No. 08, Kapadia Nagar";"Aurangabad";"Active"
3580;9782;"97/472
Ganesh Zila";"Nagpur";"Active"
3581;39116;"57/08
Murty Marg";"Aurangabad";"Active"
3582;33668;"H.No. 088
Tank Zila";"Aurangabad";"Active"
3583;21731;"52
Misra Zila";"Mumbai";"Active"
3584;25552;"07
Singh";"Nagpur";"Active"
3585;37330;"26/98
Bhagat Path";"Thane";"Inactive"
3586;11892;"839
Raj Ganj";"Kolhapur";"Active"
3587;10002;"92/34
Varghese Nagar";"Nashik";"Inactive"
3588;27524;"26, Datta Ganj";"Solapur";"Active"
3589;1885;"78
Barman Circle";"Kolhapur";"Inactive"
3590;21453;"19/52
Raman Path";"Thane";"Inactive"
3591;20158;"39/42
Mitra Zila";"Thane";"Active"
3592;23582;"90/450
Zachariah Circle";"Ahmednagar";"Active"
3593;1313;"46/187, Kar Chowk";"Kolhapur";"Inactive"
3594;32386;"698, Narula Road";"Ahmednagar";"Inactive"
3595;5695;"30/135, Konda Road";"Mumbai";"Inactive"
3596;17797;"73/783
Patla Nagar";"Satara";"Inactive"
3597;33192;"07/90, Jain Marg";"Ahmednagar";"Active"
3598;41652;"H.No. 03, Vala Nagar";"Kolhapur";"Active"
3599;8709;"H.No. 475
Ray";"Satara";"Active"
3600;37076;"H.No. 16, Magar Road";"Thane";"Inactive"
3601;26656;"687, Minhas Path";"Satara";"Active"
3602;20262;"08/26, Saraf Nagar";"Nashik";"Active"
3603;16386;"10/124
Bala Path";"Satara";"Inactive"
3604;29246;"H.No. 946
Hari";"Satara";"Inactive"
3605;13955;"300
Kothari Circle";"Aurangabad";"Active"
3606;34708;"16/10
Setty Street";"Satara";"Inactive"
3607;12428;"H.No. 91, Nayar";"Nashik";"Active"
3608;14487;"81
Nair Nagar";"Nashik";"Active"
3609;49319;"H.No. 206
Thaker Ganj";"Thane";"Active"
3610;12960;"H.No. 207
Saini Nagar";"Thane";"Inactive"
3611;46094;"17/83, Kala Road";"Mumbai";"Active"
3612;39455;"82
Raval Nagar";"Satara";"Active"
3613;22003;"H.No. 18, Bahri Road";"Nashik";"Active"
3614;34558;"95
Tak Street";"Aurangabad";"Inactive"
3615;44958;"92/76, Varma Street";"Pune";"Active"
3616;17525;"425
Dhar Street";"Satara";"Inactive"
3617;47115;"94/434
Mander Road";"Solapur";"Active"
3618;39140;"01/96
Ratti Circle";"Nagpur";"Inactive"
3619;35721;"815, Palla Chowk";"Pune";"Inactive"
3620;23768;"H.No. 591, Pradhan Zila";"Ahmednagar";"Inactive"
3621;17033;"56/95, Agarwal Circle";"Kolhapur";"Active"
3622;37587;"H.No. 50
Dani Street";"Thane";"Active"
3623;9560;"12/687
Muni Road";"Solapur";"Inactive"
3624;12055;"H.No. 432
Deshpande Circle";"Nashik";"Active"
3625;45248;"26/574
Rajan Zila";"Ahmednagar";"Inactive"
3626;21743;"632, Setty Marg";"Ahmednagar";"Active"
3627;47520;"H.No. 95
Dhillon Circle";"Mumbai";"Active"
3628;33974;"74/21, Sidhu Marg";"Ahmednagar";"Inactive"
3629;33878;"63/345, Kara Street";"Pune";"Active"
3630;47640;"12, Sagar Zila";"Mumbai";"Inactive"
3631;43477;"82/19
Mani Zila";"Pune";"Active"
3632;49356;"76/080, Trivedi";"Nagpur";"Active"
3633;28666;"15/90, Krishnan Zila";"Kolhapur";"Active"
3634;4639;"33, Kaur Zila";"Kolhapur";"Active"
3635;45058;"55, Ranganathan Chowk";"Nagpur";"Inactive"
3636;15168;"H.No. 54
Kapoor Circle";"Ahmednagar";"Active"
3637;14981;"119, Sood Circle";"Aurangabad";"Active"
3638;11163;"55/249
Khosla Chowk";"Thane";"Inactive"
3639;27058;"H.No. 05
Choudhury Road";"Pune";"Inactive"
3640;47498;"78
Mukhopadhyay Road";"Mumbai";"Inactive"
3641;21862;"57/248
Mangat Path";"Thane";"Active"
3642;11859;"39/266, Bhagat";"Mumbai";"Active"
3643;9492;"H.No. 138, Bahl Chowk";"Nashik";"Active"
3644;2224;"25/24
Amble Street";"Pune";"Active"
3645;2275;"38/36, Wagle Circle";"Satara";"Inactive"
3646;44884;"H.No. 466
Naik Marg";"Kolhapur";"Active"
3647;36661;"58
Bhatt";"Solapur";"Active"
3648;9526;"36
Dewan Ganj";"Nashik";"Inactive"
3649;30523;"H.No. 68, Menon Marg";"Kolhapur";"Active"
3650;45470;"H.No. 01, Dixit Ganj";"Mumbai";"Inactive"
3651;30432;"H.No. 941, Gill Path";"Ahmednagar";"Inactive"
3652;1428;"189
Bedi Nagar";"Solapur";"Active"
3653;38060;"H.No. 14, Dhaliwal Circle";"Nagpur";"Active"
3654;44228;"H.No. 67
Chander Path";"Nashik";"Active"
3655;40789;"50
Wali Street";"Nagpur";"Active"
3656;38782;"68/16
Randhawa Zila";"Pune";"Inactive"
3657;46337;"H.No. 16
Minhas";"Nagpur";"Active"
3658;42985;"41/26, Solanki Zila";"Ahmednagar";"Active"
3659;7306;"H.No. 548
Dasgupta Road";"Solapur";"Inactive"
3660;32949;"84/30, Datta Zila";"Nashik";"Active"
3661;31361;"H.No. 01
Rajagopalan";"Nashik";"Inactive"
3662;39861;"42/643, Gill Ganj";"Solapur";"Inactive"
3663;8908;"376, Agate Circle";"Satara";"Active"
3664;38308;"H.No. 920
Krishna Road";"Kolhapur";"Active"
3665;49016;"229, Nayak Zila";"Ahmednagar";"Active"
3666;11986;"H.No. 99, Iyengar Path";"Kolhapur";"Inactive"
3667;1161;"31/735
Sur Path";"Kolhapur";"Active"
3668;10662;"47/931, Bawa Road";"Kolhapur";"Active"
3669;8504;"47, Goda";"Aurangabad";"Inactive"
3670;1537;"H.No. 51, Dugar Ganj";"Pune";"Active"
3671;5188;"95/19
Murty Chowk";"Kolhapur";"Inactive"
3672;25127;"317, Tiwari Zila";"Mumbai";"Active"
3673;35140;"92/149, Sengupta Road";"Thane";"Inactive"
3674;35672;"75/077
Bhavsar Nagar";"Satara";"Active"
3675;43675;"H.No. 221
Thaker Street";"Pune";"Active"
3676;17936;"H.No. 64, Krishnan Chowk";"Pune";"Inactive"
3677;575;"283
Tripathi Circle";"Solapur";"Inactive"
3678;32759;"52/154, Bhardwaj Chowk";"Kolhapur";"Active"
3679;38033;"98/80
Kaul Marg";"Ahmednagar";"Active"
3680;10403;"485, Sahni Chowk";"Solapur";"Active"
3681;26768;"41
Bains Ganj";"Satara";"Inactive"
3682;5652;"38/70, Khatri Zila";"Nagpur";"Active"
3683;48551;"H.No. 81
Viswanathan";"Nagpur";"Active"
3684;20703;"311
Ray Zila";"Solapur";"Active"
3685;36750;"H.No. 398, Samra Chowk";"Aurangabad";"Inactive"
3686;29572;"06, Dhar Chowk";"Mumbai";"Active"
3687;35566;"03/103
Dubey Chowk";"Pune";"Inactive"
3688;42427;"68
Mittal Street";"Aurangabad";"Active"
3689;6546;"76/86
Oak Nagar";"Nagpur";"Inactive"
3690;44714;"H.No. 71
Patil Ganj";"Mumbai";"Active"
3691;15756;"92/75
Sant Zila";"Aurangabad";"Inactive"
3692;276;"H.No. 63, Dass Chowk";"Kolhapur";"Active"
3693;43008;"55
Karnik";"Thane";"Inactive"
3694;48942;"73, Acharya Road";"Solapur";"Active"
3695;46363;"27/12, Mammen Path";"Satara";"Inactive"
3696;14822;"H.No. 70, Prasad Marg";"Kolhapur";"Active"
3697;40383;"51
Parekh Path";"Kolhapur";"Active"
3698;37746;"587, Yohannan Street";"Pune";"Inactive"
3699;39710;"567
Sahni Chowk";"Pune";"Inactive"
3700;8667;"H.No. 82, Ramakrishnan Path";"Solapur";"Active"
3701;32502;"88/358
Ramaswamy Road";"Mumbai";"Active"
3702;30968;"H.No. 47, Sarna Marg";"Pune";"Active"
3703;10659;"08/63, Varkey Marg";"Kolhapur";"Active"
3704;37628;"18
Boase";"Satara";"Inactive"
3705;6019;"79
Badal Street";"Nagpur";"Active"
3706;1895;"H.No. 984, Bedi Path";"Pune";"Active"
3707;49804;"98/441
Gola Zila";"Kolhapur";"Active"
3708;16228;"18/01
Borra Street";"Ahmednagar";"Inactive"
3709;16097;"524, Banerjee";"Nagpur";"Active"
3710;39263;"39/15, Borah Ganj";"Kolhapur";"Active"
3711;48678;"56/57
Johal Marg";"Kolhapur";"Active"
3712;12426;"H.No. 66, Buch Marg";"Mumbai";"Inactive"
3713;21361;"09/291, Tata Road";"Pune";"Active"
3714;7280;"58/453
Deshmukh Street";"Mumbai";"Active"
3715;38582;"H.No. 174, Dube Nagar";"Aurangabad";"Active"
3716;32334;"H.No. 99, Bansal Zila";"Nashik";"Active"
3717;16735;"82
Karnik Ganj";"Ahmednagar";"Inactive"
3718;33743;"348, Patil Circle";"Thane";"Active"
3719;1594;"85/90, Kota Chowk";"Pune";"Inactive"
3720;44474;"881, De Path";"Nagpur";"Active"
3721;38058;"H.No. 851, Mann Street";"Solapur";"Inactive"
3722;30913;"34
Lalla Circle";"Pune";"Active"
3723;33060;"195
Sachar Street";"Solapur";"Inactive"
3724;31435;"81, Atwal Nagar";"Kolhapur";"Active"
3725;6207;"514
Tandon Circle";"Kolhapur";"Active"
3726;11616;"105, Mannan Zila";"Kolhapur";"Inactive"
3727;26889;"86/28
Ramachandran Circle";"Nashik";"Active"
3728;14173;"41, Sahni Path";"Kolhapur";"Inactive"
3729;9189;"854
Pingle";"Solapur";"Inactive"
3730;36079;"45/109
More Street";"Solapur";"Active"
3731;5577;"92/730, Vora Nagar";"Satara";"Active"
3732;48117;"H.No. 11, Baria Path";"Aurangabad";"Inactive"
3733;47016;"461, Chahal Circle";"Satara";"Inactive"
3734;13981;"97/45
Dani Nagar";"Kolhapur";"Active"
3735;17520;"H.No. 01
Dugar Zila";"Ahmednagar";"Inactive"
3736;48296;"45/09
Edwin Marg";"Mumbai";"Active"
3737;19236;"01, Vora Ganj";"Thane";"Inactive"
3738;8133;"H.No. 099
Mannan Road";"Satara";"Inactive"
3739;49896;"54
Setty Ganj";"Thane";"Inactive"
3740;3485;"H.No. 761, Jhaveri Chowk";"Kolhapur";"Active"
3741;44598;"99
Sridhar Chowk";"Pune";"Active"
3742;11613;"H.No. 09
Chaudhary";"Thane";"Inactive"
3743;25398;"21/40
Sarraf Zila";"Aurangabad";"Inactive"
3744;11239;"718, Krishna Road";"Nagpur";"Inactive"
3745;19754;"264, Kalla Zila";"Pune";"Active"
3746;49984;"H.No. 84
Bahl Circle";"Aurangabad";"Active"
3747;2428;"H.No. 98, Bhatt Road";"Thane";"Active"
3748;7832;"H.No. 242
Nath Zila";"Nashik";"Active"
3749;41284;"73
Kumer Zila";"Solapur";"Active"
3750;3613;"H.No. 364
Das Path";"Ahmednagar";"Active"
3751;7785;"92/59
Ghose Circle";"Solapur";"Inactive"
3752;1389;"H.No. 30, Bandi";"Nagpur";"Active"
3753;9531;"H.No. 728, Pillay Chowk";"Solapur";"Active"
3754;6315;"117, Kakar Zila";"Mumbai";"Inactive"
3755;28773;"16, Goel Path";"Mumbai";"Active"
3756;12477;"H.No. 975, Modi Zila";"Nagpur";"Inactive"
3757;202;"H.No. 49
Jha Path";"Mumbai";"Inactive"
3758;12309;"976, Chawla Street";"Aurangabad";"Inactive"
3759;93;"48/149, Mammen";"Pune";"Active"
3760;28076;"H.No. 817, Wadhwa Street";"Nashik";"Active"
3761;49350;"69
Buch";"Nashik";"Active"
3762;3552;"005
Badal Street";"Ahmednagar";"Active"
3763;37535;"96/66, Bava Path";"Pune";"Inactive"
3764;43235;"34/06, Bava";"Mumbai";"Inactive"
3765;34940;"H.No. 22
Oza Zila";"Pune";"Inactive"
3766;30449;"965
Gour Chowk";"Solapur";"Inactive"
3767;36415;"98/45
Shankar Street";"Pune";"Active"
3768;26448;"H.No. 37, Korpal Zila";"Satara";"Inactive"
3769;6337;"H.No. 76, Barad Street";"Nashik";"Inactive"
3770;38522;"H.No. 57, Jain";"Pune";"Inactive"
3771;17085;"71/14
Wagle Chowk";"Thane";"Active"
3772;23919;"H.No. 377
Tandon Ganj";"Satara";"Active"
3773;19301;"65, Choudhry Ganj";"Solapur";"Active"
3774;36779;"30/553
Kakar Street";"Ahmednagar";"Inactive"
3775;35092;"H.No. 639
Venkatesh Zila";"Ahmednagar";"Inactive"
3776;40186;"H.No. 104, Randhawa Road";"Thane";"Active"
3777;3603;"19, Karnik";"Aurangabad";"Inactive"
3778;334;"H.No. 411
Vohra Circle";"Nagpur";"Inactive"
3779;34998;"68/941
Bajaj";"Nagpur";"Active"
3780;33372;"680
Dasgupta Street";"Solapur";"Inactive"
3781;46152;"H.No. 15, Peri Circle";"Pune";"Active"
3782;39073;"H.No. 30, Kumer Zila";"Solapur";"Active"
3783;2580;"928, Shah Nagar";"Nashik";"Inactive"
3784;33446;"14/952
Barad";"Pune";"Inactive"
3785;3768;"H.No. 703, Jain Zila";"Aurangabad";"Inactive"
3786;48100;"24
Boase Road";"Kolhapur";"Inactive"
3787;35476;"09/10, Misra Nagar";"Ahmednagar";"Active"
3788;1654;"H.No. 028
Divan Marg";"Solapur";"Inactive"
3789;17109;"67/74, Raman Nagar";"Pune";"Active"
3790;40231;"724, Bora Zila";"Solapur";"Active"
3791;15458;"81/35
Deep Circle";"Satara";"Active"
3792;44293;"14/952
Sarma Road";"Mumbai";"Active"
3793;38403;"H.No. 96, Golla Circle";"Solapur";"Active"
3794;22478;"H.No. 683
Barad";"Mumbai";"Active"
3795;18926;"81/97, Vora Path";"Aurangabad";"Active"
3796;49654;"18/03, Roy";"Mumbai";"Active"
3797;42594;"634, Kakar";"Nashik";"Active"
3798;14959;"02/62, Tripathi Ganj";"Nagpur";"Inactive"
3799;28269;"31/33
Loyal Marg";"Ahmednagar";"Active"
3800;44273;"379, Mukhopadhyay Path";"Nagpur";"Inactive"
3801;14251;"75, Balakrishnan Chowk";"Aurangabad";"Active"
3802;16914;"H.No. 570, Sangha Circle";"Ahmednagar";"Active"
3803;19953;"H.No. 938, Chhabra Path";"Satara";"Inactive"
3804;42941;"H.No. 086, Soman Road";"Satara";"Inactive"
3805;2966;"H.No. 300
Iyengar Road";"Kolhapur";"Inactive"
3806;48555;"226, Dey Nagar";"Aurangabad";"Inactive"
3807;1287;"H.No. 209, Doctor Nagar";"Satara";"Inactive"
3808;11384;"H.No. 20
Sahota Circle";"Nashik";"Inactive"
3809;5289;"45/81
Gade Circle";"Kolhapur";"Active"
3810;3731;"23/06, Upadhyay Ganj";"Nashik";"Inactive"
3811;46024;"11
Raman Circle";"Solapur";"Active"
3812;19883;"H.No. 33
Kar Chowk";"Aurangabad";"Inactive"
3813;23242;"07
Sheth Street";"Aurangabad";"Active"
3814;43541;"222, Chaudry Road";"Aurangabad";"Active"
3815;24009;"98/918
Balay Chowk";"Mumbai";"Inactive"
3816;12255;"H.No. 48, Anand Marg";"Solapur";"Active"
3817;28464;"19/88, Madan Street";"Solapur";"Active"
3818;13997;"H.No. 57
Shenoy Ganj";"Mumbai";"Active"
3819;2478;"64/58
Sodhi Marg";"Thane";"Active"
3820;32371;"H.No. 62, Kara Zila";"Solapur";"Active"
3821;19845;"H.No. 97, Kohli Zila";"Satara";"Active"
3822;42314;"H.No. 17
Dada Nagar";"Ahmednagar";"Active"
3823;35493;"66/51, Kar Path";"Satara";"Active"
3824;771;"H.No. 35
Mallick Marg";"Nagpur";"Inactive"
3825;18905;"37/554
Nagarajan Chowk";"Pune";"Inactive"
3826;27648;"91/801
Natarajan";"Pune";"Active"
3827;19766;"H.No. 191
Salvi Street";"Solapur";"Inactive"
3828;47223;"98/13
Kari Nagar";"Solapur";"Active"
3829;17209;"37/42, Kara Chowk";"Satara";"Inactive"
3830;32679;"H.No. 90
Divan Marg";"Satara";"Inactive"
3831;28058;"H.No. 130
Date";"Nagpur";"Inactive"
3832;7102;"06/82
Prashad Path";"Kolhapur";"Active"
3833;1588;"094
Jani Road";"Thane";"Inactive"
3834;14244;"54/836, Sridhar Path";"Nashik";"Inactive"
3835;6720;"223
Kaul Road";"Pune";"Active"
3836;39610;"751, Biswas Nagar";"Thane";"Inactive"
3837;25262;"510
Shah Circle";"Satara";"Active"
3838;45316;"H.No. 97, Kumar Street";"Pune";"Active"
3839;44350;"H.No. 85
Karpe Nagar";"Pune";"Inactive"
3840;35899;"H.No. 68
Borde Chowk";"Ahmednagar";"Active"
3841;34516;"20/617, Brar Path";"Solapur";"Active"
3842;18144;"65, Balay Circle";"Pune";"Inactive"
3843;45373;"518, Savant Path";"Satara";"Active"
3844;31553;"76/21
Iyer Chowk";"Satara";"Inactive"
3845;44806;"48, Goyal Path";"Mumbai";"Active"
3846;41474;"H.No. 61, Dhingra Path";"Ahmednagar";"Inactive"
3847;1702;"H.No. 11
Lall Ganj";"Mumbai";"Inactive"
3848;12689;"44/11, Nagi Road";"Kolhapur";"Active"
3849;22846;"H.No. 84, Dhingra Chowk";"Nagpur";"Inactive"
3850;21822;"225
Lall Path";"Satara";"Active"
3851;6018;"975, Rao Circle";"Ahmednagar";"Active"
3852;41167;"H.No. 331, Dhillon Path";"Nagpur";"Active"
3853;16689;"H.No. 10, Kari Zila";"Nashik";"Active"
3854;31425;"04, Dave Path";"Ahmednagar";"Inactive"
3855;28564;"241, Mallick Nagar";"Mumbai";"Inactive"
3856;17262;"748
Srinivas Marg";"Mumbai";"Inactive"
3857;3868;"397
Kohli";"Pune";"Active"
3858;2312;"H.No. 003
Mahal Road";"Ahmednagar";"Inactive"
3859;46369;"44, Venkatesh Path";"Aurangabad";"Inactive"
3860;44250;"695, Sundaram Path";"Ahmednagar";"Inactive"
3861;8370;"97, Shan";"Aurangabad";"Active"
3862;30223;"80
Dugar Path";"Nagpur";"Active"
3863;26777;"30/962
Arora Circle";"Aurangabad";"Active"
3864;29363;"85
Balan Chowk";"Pune";"Active"
3865;452;"H.No. 21
Nanda Chowk";"Solapur";"Inactive"
3866;18655;"H.No. 263
Edwin Chowk";"Nagpur";"Active"
3867;38548;"H.No. 00, Kapadia Path";"Ahmednagar";"Inactive"
3868;33122;"915, Karnik Zila";"Nashik";"Active"
3869;40883;"47/165, Bhatti Road";"Nashik";"Active"
3870;46396;"H.No. 773, Mittal Street";"Nagpur";"Inactive"
3871;27111;"22/465
Dugar Path";"Aurangabad";"Inactive"
3872;39;"18
Contractor Chowk";"Thane";"Active"
3873;25621;"H.No. 83, Subramanian Ganj";"Pune";"Active"
3874;8772;"04/790, Sheth Marg";"Kolhapur";"Inactive"
3875;35829;"H.No. 85, Sathe Circle";"Ahmednagar";"Active"
3876;20018;"746
Char Zila";"Ahmednagar";"Inactive"
3877;28406;"H.No. 209, Mallick Nagar";"Pune";"Inactive"
3878;12005;"41/43, Saxena Marg";"Thane";"Active"
3879;24711;"H.No. 33
Lata Road";"Pune";"Active"
3880;31101;"H.No. 50
Agrawal Path";"Aurangabad";"Inactive"
3881;40885;"80/641, Issac Circle";"Nashik";"Inactive"
3882;46173;"H.No. 296
Keer Path";"Solapur";"Active"
3883;3547;"H.No. 49
Mane Street";"Nashik";"Active"
3884;20671;"04/68
Savant Nagar";"Pune";"Active"
3885;176;"H.No. 413, Jain Marg";"Solapur";"Active"
3886;32758;"87/889, Guha Ganj";"Pune";"Inactive"
3887;10433;"H.No. 82, Memon Marg";"Satara";"Active"
3888;6876;"10, Raj Ganj";"Solapur";"Active"
3889;47325;"22/749, Parekh Street";"Satara";"Inactive"
3890;107;"18/975, Lad Road";"Pune";"Inactive"
3891;5117;"65, Chander Chowk";"Ahmednagar";"Active"
3892;36881;"18, Sodhi Chowk";"Mumbai";"Active"
3893;48005;"29/427, Dayal Chowk";"Nashik";"Inactive"
3894;7652;"94/07
Mallick Circle";"Thane";"Active"
3895;482;"68/95, Chand Chowk";"Mumbai";"Active"
3896;20720;"78/30
Divan Path";"Ahmednagar";"Inactive"
3897;45031;"H.No. 16, Majumdar Ganj";"Kolhapur";"Active"
3898;14156;"H.No. 134
Sarraf Chowk";"Thane";"Active"
3899;39472;"34/288
Shan Zila";"Mumbai";"Active"
3900;14255;"82, Verma Ganj";"Ahmednagar";"Inactive"
3901;46985;"H.No. 037
Barad Path";"Nashik";"Active"
3902;31870;"63
Lata Path";"Solapur";"Active"
3903;23010;"41/30
Shah Circle";"Mumbai";"Inactive"
3904;49988;"72
Kala";"Satara";"Inactive"
3905;20926;"89/47, Hora Marg";"Solapur";"Active"
3906;38340;"06/82
Solanki Zila";"Solapur";"Inactive"
3907;12252;"H.No. 03, Rai Marg";"Kolhapur";"Inactive"
3908;21746;"506
Bora Path";"Solapur";"Active"
3909;4684;"853
Ravel Ganj";"Mumbai";"Inactive"
3910;23972;"45
Raman Street";"Kolhapur";"Active"
3911;9252;"H.No. 938, Panchal Ganj";"Nashik";"Inactive"
3912;27661;"95
Golla Nagar";"Ahmednagar";"Active"
3913;25151;"H.No. 222, Seshadri Nagar";"Solapur";"Active"
3914;29417;"949
Dixit Marg";"Ahmednagar";"Active"
3915;38668;"982, Oza Zila";"Pune";"Active"
3916;38675;"715
Parmar Chowk";"Nagpur";"Inactive"
3917;16999;"95/830, Bali Marg";"Thane";"Inactive"
3918;48855;"26/814, Dewan";"Solapur";"Inactive"
3919;41461;"H.No. 17, Khanna Road";"Pune";"Inactive"
3920;45574;"59
Shah Nagar";"Kolhapur";"Inactive"
